id_poste_livraison,id_parc,nom_usuel,code_insee,nom_commune,code_dept,code_reg,x_poste_livraison,y_poste_livraison,epsg,etat_parc,statut_parc,date_maj
0007209525_PL1,0007209525,FONTENILLE,16141,FONTENILLE,16,75,482512,6.539456e+06,2154,En exploitation,Autorisé,2023-03-24 00:00:00
0005107257_PL1,0005107257,Parc éolien Omissy 1,02355,GRICOURT,02,32,720552,6.9749895e+06,2154,En exploitation,Autorisé,2024-04-09 00:00:00
0005704330_PL2,0005704330,Parc éolien de Mont Gimont,52232,GUINDRECOURT-SUR-BLAISE,52,44,847047,6.803513e+06,2154,En exploitation,Autorisé,2023-03-27 00:00:00
0100283283_PL2,0100283283,PARC EOLIEN DE VALLAN,89427,VALLAN,89,27,742244,6.738674e+06,2154,,En instruction,2026-01-19 09:19:57.087
0005905593_PL2,0005905593,COL DE FERRIERE SAS,25476,RAHON,25,27,968046.5,6.701517e+06,2154,En exploitation,Autorisé,2023-02-27 00:00:00
0005704175_PL1,0005704175,Centrale Eolienne de Biesles,52050,BIESLES,52,44,871335.56,6.779187e+06,2154,En exploitation,Autorisé,2022-12-20 00:00:00
0100300115_PL1,0100300115,PE DU MOULIN DE LA BUTTE,28199,JANVILLE-EN-BEAUCE,28,24,617243.06,6.794078e+06,2154,,En instruction,2026-01-26 16:24:15.634
0100000699_PL2,0100000699,PE DE BRION,36026,BRION,36,24,602998,6.654919e+06,2154,En construction,Autorisé,2026-02-17 10:07:18.701
0003802370_PL1,0003802370,Projet éolien de Canny,60127,CANNY-SUR-MATZ,60,32,686853,6.945743e+06,2154,,En instruction,2022-12-12 00:00:00
0003301610_PL1,0003301610,MONT DE VILLEY Enr,25187,DAMBELIN,25,27,977983,6.70144e+06,2154,En exploitation,Autorisé,2023-05-24 00:00:00
0100011159_PL1,0100011159,ENERGIE DU PARTAGE 16,08401,SAULCES CHAMPENOISES,08,44,807842.2,6.9257615e+06,2154,En attente de construction,Autorisé,2025-09-03 00:00:00
0006605541_PL1,0006605541,Parc Eolien du Plat des Graniers,11266,PORT-LA-NOUVELLE,11,76,699995.56,6.210618e+06,2154,En exploitation,Autorisé,2023-03-30 00:00:00
0100024620_PL1,0100024620,Parc éolien de Pornic,44131,PORNIC,44,52,324327,6.675912e+06,2154,,En instruction,2023-09-27 00:00:00
0100020841_PL1,0100020841,SOCIETE D'EXPLOITATION DU PARC EOLIEN DES ECHASSES,60400,LE MESNIL-SUR-BULLES,60,32,652038.4,6.9312255e+06,2154,,En instruction,2025-10-16 00:00:00
0100037378_PL4,0100037378,BOIS DES CHARMES,52050,BIESLES,52,44,870242.2,6.785582e+06,2154,,En instruction,2025-02-06 00:00:00
0007209438_PL1,0007209438,Energie Eolienne des Hauteurs de Gâtine,79190,NEUVY BOUIN,79,75,436672.66,6.6240855e+06,2154,En exploitation,Autorisé,2025-02-20 00:00:00
0005517941_PL1,0005517941,Parc Eolien de Penquer 1,22156,MOUSTERU,22,53,238193.83,6.844695e+06,2154,En exploitation,Autorisé,2023-02-28 00:00:00
0003302853_PL5,0003302853,PLATEAU DES GRANDS CHAMPS,21064,BENOISEY,21,27,804297,6.719454e+06,2154,,En instruction,2023-10-16 00:00:00
0005704321_PL1,0005704321,SNC PARC EOLIEN DE LA VOIE ROMAINE,51574,TOGNY-AUX-B??UFS,51,44,802498,6.858776e+06,2154,En exploitation,Autorisé,2026-03-12 07:50:55.286579
0100055452_PL1,0100055452,FERME EOLIENNE DE LA RENAISSANCE 2,80740,SOURDON,80,32,657773,6.958587e+06,2154,,En instruction,2024-11-04 00:00:00
0010011654_PL1,0010011654,FERME EOLIENNE DE LA GRANDE PIECE,28215,LOUVILLE LA CHENARD,28,24,611287.7,6.8048705e+06,2154,En exploitation,Autorisé,2023-02-06 00:00:00
0005107386_PL1,0005107386,Hangest,80416,HANGEST SUR SOMME,80,32,630509,6.986751e+06,2154,En exploitation,Autorisé,2023-03-24 00:00:00
0005107263_PL3,0005107263,Ferme Eolienne des Onze Muids SAS,02376,HAUTEVILLE,02,32,736191.8,6.9784085e+06,2154,En exploitation,Autorisé,2023-02-28 00:00:00
0003100720_PL1,0003100720,PARC EOLIEN DE MAILHAC SUR BENAIZE,87090,MAILHAC SUR BENAIZE,87,75,568836.2,6.579287e+06,2154,,En instruction,2023-09-26 00:00:00
0100057672_PL3,0100057672,SOCIETE D'EXPLOITATION DU PARC EOLIEN BOURACHE,51324,LINTHES,51,44,762899,6.849029e+06,2154,,En instruction,2025-11-11 00:00:00
0005108068_PL1,0005108068,PARC EOLIEN NORDEX LIII SAS,80438,HEUDICOURT,80,32,705066,6.993477e+06,2154,En exploitation,Autorisé,2024-07-12 00:00:00
0100043784_PL1,0100043784,CROIX ENERGIES,35332,TEILLAY,35,53,364353,6.75627e+06,2154,,En instruction,2026-01-30 08:13:50.967191
0005520482_PL2,0005520482,Parc éolien Biterne de Sud SAS,22020,BROONS,22,53,314160,6.815162e+06,2154,En exploitation,Autorisé,2022-10-21 00:00:00
0005108212_PL1,0005108212,PARC EOLIEN ENERGIE LA BOULE BLEUE WPD,80762,TINCOURT-BOUCLY,80,32,705857,6.984905e+06,2154,En exploitation,Autorisé,2024-05-16 00:00:00
0100008494_PL1,0100008494,LE VIN REPANDU,02672,SAINT-BANDRY,02,32,708521.8,6.9183075e+06,2154,,En instruction,2023-02-14 00:00:00
0006209398_PL1,0006209398,Le Haut des Ailes,57229,FOULCREY,57,44,982079,6.843298e+06,2154,En exploitation,Autorisé,2023-03-24 00:00:00
0003801906_PL1,0003801906,ENERCON Ferme Eolienne Est,60556,ROYAUCOURT,60,32,664403,6.944791e+06,2154,En exploitation,Autorisé,2022-12-08 00:00:00
0003104264_PL2,0003104264,SVNC Energie France,86136,LIZANT,86,75,492152.2,6.5546435e+06,2154,En exploitation,Autorisé,2024-01-29 00:00:00
0007006250_PL2,0007006250,FERME EOLIENNE DES TILLEULS,62080,BAPAUME,62,32,689094,6.997369e+06,2154,En exploitation,Autorisé,2025-06-12 00:00:00
0003012847_PL1,0003012847,Vents de la Moivre V,51259,FRANCHEVILLE,51,44,810972,6.863883e+06,2154,En exploitation,Autorisé,2025-03-24 00:00:00
0003012123_PL6,0003012123,EOLE HSR,08356,REMAUCOURT,08,44,785019,6.946233e+06,2154,En attente de construction,Autorisé,2025-03-24 00:00:00
0007209427_PL1,0007209427,SNC ENERGIE EOLIENNE DERVAL,16423,XAMBES,16,75,476348,6.528318e+06,2154,En exploitation,Autorisé,2022-10-20 00:00:00
0006306865_PL1,0006306865,Parc éolien Les Grandes Landes,44180,VALLONS-DE-L’ERDRE,44,52,392938,6.730499e+06,2154,En attente de construction,Autorisé,2022-11-28 00:00:00
0010013672_PL2,0010013672,FERME EOLIENNE DES AIGUILLETTES,28291,OUARVILLE,28,24,609820,6.805684e+06,2154,En exploitation,Autorisé,2024-01-09 00:00:00
0005704487_PL2,0005704487,Parc éolien de l'HerbissonneSAS,10172,HERBISSE,10,44,784631.4,6.8399885e+06,2154,En exploitation,Autorisé,2025-10-27 00:00:00
0005704330_PL1,0005704330,Parc éolien de Mont Gimont,52232,GUINDRECOURT-SUR-BLAISE,52,44,847777,6.802567e+06,2154,En exploitation,Autorisé,2023-03-27 00:00:00
0100037281_PL1,0100037281,VILLAMBLAIN ENERGIES,45337,VILLAMBLAIN,45,24,591020,6.770439e+06,2154,,En instruction,2024-06-28 00:00:00
0005602655_PL2,0005602655,BORALEX Plateau de Savernat SAS,03212,QUINSSAINES,03,84,660892.2,6.580903e+06,2154,En exploitation,Autorisé,2024-11-14 00:00:00
0006004294_PL1,0006004294,I.E.L. Exploitation 7,23239,ST SEBASTIEN,23,75,588561,6.585725e+06,2154,En exploitation,Autorisé,2022-10-21 00:00:00
0003102196_PL2,0003102196,Bandiat-Tardoire,16421,VOUTHON,16,75,500171.38,6.5090375e+06,2154,,En instruction,2023-10-16 00:00:00
0006307407_PL1,0006307407,EOLIENNES ST CYR EN PAIL SNC,53208,ST CYR EN PAIL,53,52,460723.9,6.819387e+06,2154,En exploitation,Autorisé,2023-05-24 00:00:00
0006004302_PL1,0006004302,AZERABLES ENERGIES,23015,AZERABLES,23,75,583499.2,6.589525e+06,2154,En exploitation,Autorisé,2022-11-18 00:00:00
0005521714_PL1,0005521714,SEPE Kervellin,56140,MOREAC,56,53,265478,6.777674e+06,2154,En attente de construction,Autorisé,2023-02-27 00:00:00
0005107793_PL1,0005107793,CONORA 5 SARL,02142,CASTRES,02,32,719383.06,6.961853e+06,2154,En exploitation,Autorisé,2023-09-14 00:00:00
0005403194_PL1,0005403194,CENTRALE EOLIENNE DE LA MONTAGNE,21310,GROSBOIS EN MONTAGNE,21,27,825359.56,6.692408e+06,2154,En exploitation,Autorisé,2023-01-31 00:00:00
0006605549_PL1,0006605549,Energies Renouvelables du Tuchanais,11401,TUCHAN,11,76,673730.56,6.201547e+06,2154,En exploitation,Autorisé,2024-08-06 00:00:00
0007005722_PL1,0007005722,SEPE LE BOIS DU HAUT,62820,TINCQUES,62,32,663703.06,7.02707e+06,2154,En exploitation,Autorisé,2022-12-23 00:00:00
0010011553_PL1,0010011553,EOLIENNES de Gréneville SAS,45160,GRENEVILLE EN BEAUCE,45,24,635723.5,6.788521e+06,2154,,En instruction,2022-10-12 00:00:00
0007005656_PL1,0007005656,FOND DES SAULES,62247,COUPELLE VIEILLE,62,32,635184.6,7.050294e+06,2154,En exploitation,Autorisé,2025-10-06 00:00:00
0003800852_PL2,0003800852,EOLIS AQUILON,59191,ELINCOURT,59,32,725782,6.994968e+06,2154,,En instruction,2023-10-16 00:00:00
0003102826_PL1,0003102826,EOLIENNES DE CHAMPAGNAC,19235,SAINT-PAUL,19,75,614211,6.456292e+06,2154,,En instruction,2023-08-28 00:00:00
0005213181_PL1,0005213181,ABO WIND -FERME EOLIENNE DES GRANDS CLOS,24376,SAINT AULAYE-PUYMANGOU,24,75,469292,6.459527e+06,2154,En attente de construction,Autorisé,2022-12-20 00:00:00
0005704487_PL3,0005704487,Parc éolien de l'HerbissonneSAS,10430,VILLIERS HERBISSE,10,44,783750.9,6.8344715e+06,2154,En exploitation,Autorisé,2025-10-27 00:00:00
0100000183_PL2,0100000183,LES EOLIENNES DES COLCHIQUES,25365,MANCENANS,25,27,964832,6.714922e+06,2154,,En instruction,2022-11-07 00:00:00
0007210029_PL1,0007210029,Rochereau 2,86053,CHAMPIGNY EN ROCHEREAU,86,75,481476.38,6.625018e+06,2154,En exploitation,Autorisé,2022-09-08 00:00:00
0005704129_PL4,0005704129,Prévoterie et extension,10131,DROUPT-SAINT-BASLE,10,44,772434,6.823269e+06,2154,En exploitation,Autorisé,2023-03-29 00:00:00
0005704377_PL1,0005704377,SAS PARC EOLIEN D'ESCARDES,51233,ESCARDES,51,44,736202.8,6.84172e+06,2154,En exploitation,Autorisé,2022-10-21 00:00:00
0005805482_PL1,0005805482,EnR GIE Harcanville,76340,HARCANVILLE,76,28,539128,6.958727e+06,2154,En exploitation,Autorisé,2023-09-14 00:00:00
0005425793_PL1,0005425793,SAINTE COLOMBE A & B,89339,STE COLOMBE,89,27,771146,6.71874e+06,2154,En exploitation,Autorisé,2025-05-16 00:00:00
0005518529_PL1,0005518529,Parc éolien de Coatjégu,22193,PLESTAN,22,53,301978,6.826504e+06,2154,En exploitation,Autorisé,2025-02-20 00:00:00
0010013991_PL1,0010013991,ENERGREEN PRODUCTION,18181,PLOU,18,24,632716,6.656481e+06,2154,En exploitation,Autorisé,2026-01-16 13:39:12.757
0005519783_PL1,0005519783,MILIN AR LAOULAN,56099,LANGOELAN,56,53,237649.3,6.800349e+06,2154,En exploitation,Autorisé,2023-02-23 00:00:00
0005107514_PL1,0005107514,Éoliennes de Clémentine,80043,AUTHIE,80,32,662695.6,7.000989e+06,2154,En exploitation,Autorisé,2025-03-11 00:00:00
0003013282_PL1,0003013282,Parc Eolien des Puyats,10289,PLANCY-L'ABBAYE,10,44,773460.2,6.8338455e+06,2154,En exploitation,Autorisé,2022-10-20 00:00:00
0003800453_PL2,0003800453,SAS Énergie des Ronchères,02491,MONCEAU-LE-NEUF-ET-FAUCOUZY,02,32,748571,6.967354e+06,2154,En exploitation,Autorisé,2024-05-16 00:00:00
0003013498_PL1,0003013498,CENTRALE EOLIENNE DES AILES DE FOULZY,08100,CHAMPLIN,08,44,797227.5,6.9727905e+06,2154,En exploitation,Autorisé,2025-09-22 00:00:00
0006209272_PL1,0006209272,Parc éolien les Moulins de Boulay,57097,BOULAY MOSELLE,57,44,956293.44,6.9041595e+06,2154,En exploitation,Autorisé,2025-11-07 00:00:00
0100000778_PL2,0100000778,LES PETITS BOIS,70297,LARRET,70,27,900313,6.726589e+06,2154,En attente de construction,Autorisé,2024-05-21 00:00:00
0005704564_PL2,0005704564,Centrale Eolienne de Chemin Perré,10254,MONTPOTHIER,10,44,737875,6.832778e+06,2154,En exploitation,Autorisé,2022-12-28 00:00:00
0003012538_PL1,0003012538,Parc éolien de Maison Dieu,51167,COOLE,51,44,798537.94,6.847829e+06,2154,En exploitation,Autorisé,2025-01-13 00:00:00
0003800626_PL3,0003800626,PARC EOLIEN DU CATESIS,59604,TROISVILLES,59,32,735182,6.999285e+06,2154,En exploitation,Autorisé,2025-10-31 00:00:00
0003302853_PL3,0003302853,PLATEAU DES GRANDS CHAMPS,21064,BENOISEY,21,27,801946,6.72164e+06,2154,,En instruction,2023-10-16 00:00:00
0005805808_PL1,0005805808,Bois Désiré,76294,LA GAILLARDE,76,28,543848,6.972698e+06,2154,En attente de construction,Autorisé,2026-01-26 10:04:13.071
0100037227_PL1,0100037227,SOCIETE D'EXPLOITATION DU PARC EOLIEN DE L'ORME,51578,TRECON,51,44,777549,6.862645e+06,2154,,En instruction,2024-01-23 00:00:00
0003013855_PL1,0003013855,Bermont,51472,ST AMAND SUR FION,51,44,820163,6.860754e+06,2154,,En instruction,2022-10-21 00:00:00
0005602651_PL1,0005602651,LAPRUGNE 1,03224,SAINT-CLEMENT,03,84,755504,6.543324e+06,2154,En exploitation,Autorisé,2023-08-18 00:00:00
0003800825_PL1,0003800825,PARC EOLIEN DES GRANDES NOUES,02724,SOMMELANS,02,32,721231,6.892418e+06,2154,,En instruction,2022-10-18 00:00:00
0005107595_PL2,0005107595,ENERTRAG PICARDIE VERTE III,60673,VIEFVILLERS,60,32,622807,6.952177e+06,2154,,En instruction,2025-02-20 00:00:00
0006112809_PL1,0006112809,PARC EOLIEN DE PLANEZE,07240,SAINT-GEORGES-LES-BAINS,07,84,840917.4,6.420879e+06,2154,En exploitation,Autorisé,2024-11-15 00:00:00
0003105541_PL2,0003105541,EE SUD VIENNE,86141,MAGNE,86,75,497978.75,6.5871495e+06,2154,,En instruction,2022-10-18 00:00:00
0010012934_PL1,0010012934,SEPE DU FOUZON,18167,NOHANT EN GRACAY,18,24,618622.4,6.6697605e+06,2154,En exploitation,Autorisé,2022-10-25 00:00:00
0100057672_PL3,0100057672,SOCIETE D'EXPLOITATION DU PARC EOLIEN BOURACHE,51090,BROUSSY-LE-GRAND,51,44,762899,6.849029e+06,2154,,En instruction,2025-11-11 00:00:00
0005805532_PL1,0005805532,AVESNES ET BEAUVOIR,76067,BEAUVOIR-EN-LYONS,76,28,601694,6.930948e+06,2154,En exploitation,Autorisé,2023-03-23 00:00:00
0005704240_PL1,0005704240,AIOLOS SAS,10082,CHAPELLE VALLON,10,44,778933.06,6.812082e+06,2154,En construction,Autorisé,2024-02-21 00:00:00
0005107613_PL1,0005107613,PARC EOLIEN FERME EOLIENNE HAUTS PRES,60124,CANDOR,60,32,693117.3,6.949698e+06,2154,En exploitation,Autorisé,2023-10-23 00:00:00
0005522331_PL2,0005522331,PARC EOLIEN LES LANDES DU TIERS,22183,PLEMET,22,53,283143,6.798318e+06,2154,En attente de construction,Autorisé,2022-11-29 00:00:00
0003801340_PL2,0003801340,Mont de Bagny II,59545,SAINT-SOUPLET,59,32,737716,6.996608e+06,2154,En attente de construction,Autorisé,2023-10-17 00:00:00
0005521725_PL1,0005521725,Landes de Couesme 4 (extension),56060,LES FOUGERETS,56,53,310147,6.753036e+06,2154,En exploitation,Autorisé,2026-02-23 11:39:16.206827
0007209611_PL1,0007209611,PARC EOLIEN DE OYRE SAINT SAUVEUR,86245,SENILLE ST SAUVEUR,86,75,520156.78,6.6397565e+06,2154,En exploitation,Autorisé,2022-10-25 00:00:00
0005426028_PL2,0005426028,LES GENEVRES,21280,FONTANGY,21,27,805451,6.692149e+06,2154,,En instruction,2023-10-16 00:00:00
0005704487_PL4,0005704487,Parc éolien de l'HerbissonneSAS,10172,HERBISSE,10,44,783750.9,6.8344715e+06,2154,En exploitation,Autorisé,2025-10-27 00:00:00
0100036995_PL1,0100036995,ROC'H GLAZ,22217,PLOUGRAS,22,53,216263,6.839915e+06,2154,,En instruction,2024-01-11 00:00:00
0003012007_PL3,0003012007,Ferme eolienne de la Hotte,08372,RUBIGNY,08,44,786997,6.956509e+06,2154,En exploitation,Autorisé,2024-10-23 00:00:00
0005107453_PL2,0005107453,SAS Parc éolien du Vilpion,02742,THIERNU,02,32,757354,6.963346e+06,2154,En exploitation,Autorisé,2024-07-24 00:00:00
0003800453_PL2,0003800453,SAS Énergie des Ronchères,02727,SONS-ET-RONCHERES,02,32,748571,6.967354e+06,2154,En exploitation,Autorisé,2024-05-16 00:00:00
0006004128_PL1,0006004128,LES CHAMPS TROUVÉS,87200,VERNEUIL MOUSTIERS,87,75,552098.56,6.5848215e+06,2154,En exploitation,Autorisé,2025-01-20 00:00:00
0003802173_PL1,0003802173,PARC EOLIEN DU CHEMIN VERT,02529,MORTIERS,02,32,746429,6.957974e+06,2154,En attente de construction,Autorisé,2024-04-19 00:00:00
0003801243_PL2,0003801243,Parc Eolien LE GRAND CERISIER,02535,NAMPCELLES-LA-COUR,02,32,773864,6.965309e+06,2154,,En instruction,2023-02-14 00:00:00
0005517859_PL2,0005517859, KERIGARET 1 & 2,29143,MAHALON,29,53,149710,6.792573e+06,2154,En exploitation,Autorisé,2023-03-24 00:00:00
0010012937_PL1,0010012937,CENTRALE EOLIENNE LES EGROUETTES,28422,LES VILLAGES VOVEENS,28,24,599296.8,6.7979435e+06,2154,En exploitation,Autorisé,2025-11-03 00:00:00
0006605541_PL1,0006605541,Parc Eolien du Plat des Graniers,11188,LA PALME,11,76,699995.56,6.210618e+06,2154,En exploitation,Autorisé,2023-03-30 00:00:00
0005704558_PL1,0005704558,Parc éolien Moulin à vent,10383,TRANCAULT,10,44,741569.06,6.811508e+06,2154,En exploitation,Autorisé,2023-11-09 00:00:00
0006307481_PL1,0006307481,EnR GIE Freigné,44180,VALLONS-DE-L’ERDRE,44,52,387176.72,6.7252065e+06,2154,En exploitation,Autorisé,2023-07-27 00:00:00
0100028730_PL1,0100028730,Electricité de la Saône Lorraine,88455,SERECOURT,88,44,910849.44,6.7740085e+06,2154,,En instruction,2025-04-09 00:00:00
0006209183_PL1,0006209183,Centrale Eolienne de Mottenberg,57495,NARBEFONTAINE,57,44,961309,6.899569e+06,2154,En exploitation,Autorisé,2022-12-14 00:00:00
0100001144_PL2,0100001144,SAINT BLIN / SEMILLY,52468,SEMILLY,52,44,881450,6.797745e+06,2154,,En instruction,2023-09-27 00:00:00
0003104856_PL1,0003104856,FERME EOLIENNE DES PATUREAUX,86234,ST MARTIN L ARS,86,75,508806,6.5746e+06,2154,En attente de construction,Autorisé,2024-04-15 00:00:00
0010011790_PL1,0010011790,PE du Plateau Beauceron,45012,AUDEVILLE,45,24,641074,6.798933e+06,2154,,En instruction,2022-12-26 00:00:00
0003104264_PL2,0003104264,SVNC Energie France,16054,LE BOUCHAGE,16,75,492152.2,6.5546435e+06,2154,En exploitation,Autorisé,2024-01-29 00:00:00
0100037479_PL2,0100037479,Ferme eolienne la Taillette,41073,DANZE,41,24,548538,6.757044e+06,2154,,En instruction,2025-04-08 00:00:00
0003901299_PL3,0003901299,ÉOLIENNES DU PAYS D'AUGE,14043,BAROU-EN-AUGE,14,28,477655,6.87074e+06,2154,En attente de construction,Autorisé,2023-08-02 00:00:00
0100014969_PL1,0100014969,Parc éolien citoyen de Plessé,44128,PLESSE,44,52,330912,6.732126e+06,2154,En attente de construction,Autorisé,2025-09-30 00:00:00
0007209321_PL1,0007209321,ECM ENERGIE FRANCE VERGNE,17474,VILLENEUVE-LA-COMTESSE,17,75,427467.9,6.5605085e+06,2154,En exploitation,Autorisé,2024-04-22 00:00:00
0005520920_PL1,0005520920,PARC EOLIEN LE MENEC,22136,LOUDEAC,22,53,269934,6.80423e+06,2154,En exploitation,Autorisé,2024-01-09 00:00:00
0005805772_PL1,0005805772,EG MONTREUIL CX,76449,MONTREUIL-EN-CAUX,76,28,568458,6.956035e+06,2154,En exploitation,Autorisé,2026-01-07 00:00:00
0006310204_PL1,0006310204,ENERGIE 5 SAS,53111,LA HAIE TRAVERSAINE,53,52,431844,6.810816e+06,2154,En exploitation,Autorisé,2023-09-29 00:00:00
0007211508_PL4,0007211508, Plaine Courance WF1,79078,PLAINE-D'ARGENSON,79,75,431689,6.564113e+06,2154,En exploitation,Autorisé,2023-05-04 00:00:00
0003800586_PL1,0003800586,Parc éolien de La Grande Borne,02639,REMIGNY,02,32,723622,6.958433e+06,2154,En exploitation,Autorisé,2023-10-31 00:00:00
0003800453_PL3,0003800453,SAS Énergie des Ronchères,02385,HOUSSET,02,32,748561,6.967353e+06,2154,En exploitation,Autorisé,2024-05-16 00:00:00
0010011684_PL1,0010011684,PARCS EOLIENS DE NEUVY ET VILLARS,28277,NEUVY EN DUNOIS,28,24,591061,6.792355e+06,2154,En exploitation,Autorisé,2022-12-14 00:00:00
0100283568_PL2,0100283568,PARC EOLIEN DES BAUMES,88488,VALFROICOURT,88,44,930447,6.794168e+06,2154,,En instruction,2026-01-30 11:31:28.021155
0006311034_PL2,0006311034,Parc éolien de Moulin des sables,85126,LONGEVES,85,52,402958.94,6.6031715e+06,2154,,En instruction,2022-10-27 00:00:00
0003104264_PL1,0003104264,SVNC Energie France,16378,TAIZE-AIZIE,16,75,490156.7,6.554796e+06,2154,En exploitation,Autorisé,2024-01-29 00:00:00
0100057797_PL3,0100057797,Parc éolien de Savoisy - Fontaines les Sèches,21594,SAVOISY,21,27,802537.2,6.7426145e+06,2154,,En instruction,2024-10-25 00:00:00
0100000371_PL2,0100000371,PARC EOLIEN DES AILES DU GATINAIS,45332,VARENNES-CHANGY,45,24,676295,6.7533185e+06,2154,En attente de construction,Autorisé,2023-11-03 00:00:00
0100039737_PL1,0100039737,CPENR DES LANDES DE BREHINIER,22185,PLENEE-JUGON,22,53,298986,6.823704e+06,2154,,En instruction,2024-03-29 00:00:00
0007005822_PL1,0007005822,Société du parc éolien du Canton du Quesnoy,59565,SEPMERIES,59,32,741507.75,7.0141965e+06,2154,En exploitation,Autorisé,2023-04-26 00:00:00
0005107265_PL1,0005107265,Le vieux Moulin,62702,REMILLY WIRQUIN,62,32,718052,6.891103e+06,2154,En attente de construction,Autorisé,2023-10-16 00:00:00
0003703160_PL1,0003703160,Ferme Éolienne de Chasseradès,48027,MONT LOZERE ET GOULET,48,76,768039,6.388696e+06,2154,,En instruction,2023-02-06 00:00:00
0100000187_PL3,0100000187,Éoliennes des Stellaires,18137,MAREUIL SUR ARNON,18,24,635834,6.645753e+06,2154,En attente de construction,Autorisé,2025-03-28 00:00:00
0005704577_PL1,0005704577,SEINE & AUBE ENERGIE,51234,ESCLAVOLLES LUREY,51,44,745376.1,6.829096e+06,2154,En exploitation,Autorisé,2022-12-14 00:00:00
0006809877_PL1,0006809877,SNC FERME EOLIENNE DES CUQ-SERVIES,81286,SERVIES,81,76,624115,6.285968e+06,2154,En exploitation,Autorisé,2026-02-24 13:24:05.655439
0003801804_PL2,0003801804,LA SENSEE,62317,ETAING,62,32,701194,7.017768e+06,2154,,En instruction,2023-10-16 00:00:00
0005704273_PL4,0005704273,"Les Mont Equoi, Montagne A et B",10149,FEUGES,10,44,781224,6.812449e+06,2154,En exploitation,Autorisé,2023-03-23 00:00:00
0005704243_PL1,0005704243,PARC EOLIEN DES PORTES DE CHAMPAGNE,51258,LA FORESTIERE,51,44,741905,6.840654e+06,2154,En exploitation,Autorisé,2024-06-04 00:00:00
0003800512_PL1,0003800512,ENERTRAG SANTERRE IV SCS,80814,VRELY,80,32,693539.44,6.9592665e+06,2154,En exploitation,Autorisé,2025-02-25 00:00:00
0005704882_PL5,0005704882,SAS Parc éolien des Longues Roies,51552,SONGY,51,44,806965,6.854662e+06,2154,En exploitation,Autorisé,2025-05-16 00:00:00
0098210779_PL1,0098210779,REEN,13078,PORT-SAINT-LOUIS-DU-RHONE,13,93,842823.2,6.2605645e+06,2154,En exploitation,Autorisé,2022-12-23 00:00:00
0005704330_PL4,0005704330,Parc éolien de Mont Gimont,52065,BOUZANCOURT,52,44,852847,6.805771e+06,2154,En exploitation,Autorisé,2023-03-27 00:00:00
0006605331_PL1,0006605331,EL SINGLA,66187,SAINT-PAUL-DE-FENOUILLET,66,76,655452,6.190072e+06,2154,En exploitation,Autorisé,2025-03-18 00:00:00
0005522331_PL1,0005522331,PARC EOLIEN LES LANDES DU TIERS,22183,PLEMET,22,53,281615,6.799051e+06,2154,En attente de construction,Autorisé,2022-11-29 00:00:00
0100050808_PL1,0100050808,CENTRALE EOLIENNE ENTRE DEUX MONTS - EST,89075,CHAMPLAY,89,27,729413,6.759599e+06,2154,,En instruction,2024-07-16 00:00:00
0006209398_PL1,0006209398,Le Haut des Ailes,54271,IGNEY,54,44,982079,6.843298e+06,2154,En exploitation,Autorisé,2023-03-24 00:00:00
0003102401_PL2,0003102401,FERME EOLIENNE DE ROMAZIERES,17416,SALEIGNES,17,75,455075,6.549672e+06,2154,En construction,Autorisé,2022-10-18 00:00:00
0100004861_PL1,0100004861,CHAMP EOLIEN DE LA CROIX NOLLET,28057,BOUVILLE,28,24,577284,6.796823e+06,2154,,En instruction,2026-01-21 08:21:32.239
0005704591_PL1,0005704591,PARC EOLIEN DE JASSEINES,10175,JASSEINES,10,44,802930,6.821612e+06,2154,En exploitation,Autorisé,2024-07-03 00:00:00
0005602691_PL1,0005602691,RAGEADE III,15158,RAGEADE,15,84,721255.6,6.446085e+06,2154,En exploitation,Autorisé,2023-08-10 00:00:00
0003801625_PL1,0003801625,Ostrevent,59024,AUBERCHICOURT,59,32,716721,7.02389e+06,2154,En attente de construction,Autorisé,2026-01-22 10:38:22.853
0007005447_PL1,0007005447,La Haute Lys 4 - Vincly,62862,VINCLY,62,32,642614,7.053267e+06,2154,En exploitation,Autorisé,2026-01-26 14:19:23.776
0003012123_PL6,0003012123,EOLE HSR,08413,SERAINCOURT,08,44,785019,6.946233e+06,2154,En attente de construction,Autorisé,2025-03-24 00:00:00
0005906040_PL8,0005906040,ENERGIES DU PLATEAU CENTRAL 2,25613,VIETHOREY,25,27,956022.44,6.709279e+06,2154,En exploitation,Autorisé,2026-01-22 09:29:18.642
0003013502_PL6,0003013502,Vaure,51176,CORROY,51,44,772819.25,6.848925e+06,2154,En construction,Autorisé,2025-08-22 00:00:00
0003013648_PL2,0003013648,Champ Florent,52062,BOURG,52,44,872659,6.747747e+06,2154,,En instruction,2023-10-16 00:00:00
0005403239_PL2,0005403239,Parc éolien du Pays de Saint Seine,21705,VILLOTTE-SAINT-SEINE,21,27,831154,6.704603e+06,2154,En exploitation,Autorisé,2023-03-27 00:00:00
0005704269_PL1,0005704269,Parc éolien de la Saronde,51524,SARON SUR AUBE,51,44,752669.06,6.831412e+06,2154,En exploitation,Autorisé,2022-12-19 00:00:00
0006811217_PL1,0006811217,EDF ENERGIES NOUVELLES,81182,MONTREDON-LABESSONNIE,81,76,649369,6.291278e+06,2154,,En instruction,2022-12-21 00:00:00
