code_insee,invest_sd
38390,4669282.5
38391,3230774.0
38392,5178336.4799999995
38393,6565850.14
38394,11991829.53
38395,14323911.13
38396,9693290.49
38397,50106147.81
38398,3171510.74
38399,29906777.1
38400,24384404.84
38401,8908596.5
38402,4898041.5
38403,5162555.11
38404,2194608.25
38405,7260608.13
38406,2623324.22
38407,2945219.0900000003
38408,22618337.71
38409,11118108.6
38410,8353740.63
38412,33925902.120000005
38413,5095436.19
38414,1876160.82
38415,8216406.54
38416,77629105.76
38417,5267233.26
38418,2967929.02
38419,3134660.83
38420,1487087.85
38421,301177833.12
38422,68158838.29
38423,48039280.94
38424,3137005.56
38425,92914077.28
38426,5897795.32
38427,3494009.76
38428,2342534.14
38429,4988809.6
38430,7434429.25
38431,20612813.46
38432,7580848.08
38433,9037619.45
38434,5053984.17
38435,3674605.2
38436,10380002.74
38437,3564815.76
38438,2748787.5900000003
38439,33921940.05
38440,5368126.09
38442,16265576.51
38443,4502618.18
38444,4192483.01
38445,4177697.03
38446,10089950.59
38448,6477081.44
38449,42023730.449999996
38450,17385428.689999998
38451,16045484.86
38452,4309439.54
38453,16971452.12
38454,11205984.51
38455,30263555.53
38456,6135534.109999999
38457,22971060.08
38458,2706908.4
38459,6452805.2700000005
38460,4115715.71
38462,2759360.98
38463,8894402.83
38464,12185007.16
38465,4981958.66
38466,14324297.95
38467,6036665.72
38468,70946658.93
38469,5800064.09
38470,13776113.28
38471,13362073.59
38472,1604507.46
38473,7841836.79
38474,78765773.88
38475,36704004.589999996
38476,3492285.66
38478,8568247.77
38479,3909392.85
38480,15585156.85
38481,5373971.74
38483,8731124.63
38484,10054025.69
38485,80725302.57
38486,61815078.1
38487,13234271.51
38488,3737935.79
38489,2074019.72
38490,10608869.57
38492,4684255.58
38494,4392077.4
38495,3588393.6599999997
38496,6812330.0
38497,1705955.52
38498,4456918.82
38499,11433391.0
38500,5140833.72
38501,13207522.290000001
38503,18143868.66
38504,18236541.18
38505,7555192.600000001
38507,33508371.47
38508,5712729.65
38509,54593044.949999996
38511,25688703.81
38512,2425933.61
38513,4722371.88
38514,4744726.03
38515,18239871.0
38516,55160400.620000005
38517,46492278.52
38518,7262519.59
38519,13200147.68
38520,3712470.93
38521,3276093.04
38522,8657232.34
38523,6019412.57
38524,52889741.29
38525,3116332.34
38526,3453842.13
38527,212755809.97
38528,5763150.98
38529,14762818.19
38530,7622865.17
38531,4891315.95
38532,3780872.18
38533,6391959.56
38534,27267111.61
38535,2345776.9
38536,10544188.73
38537,52095938.15
38538,26488822.35
38539,4108513.3699999996
38540,18454142.3
38541,10626206.24
38542,3600804.41
38543,13257902.36
38544,188093400.41
38545,66115359.419999994
38546,5215818.65
38547,56465771.93
38548,78791140.72
38549,1024911.4199999999
38550,14678364.73
38551,3796646.98
38552,2446678.54
38553,30624224.55
38554,7560600.71
38555,6554622.75
38556,10020941.12
38557,29566247.43
38558,13704436.17
38559,40157934.35
38560,6613109.01
38561,13726964.05
38562,51901622.75
38563,139792752.06
38564,3834880.9400000004
38565,87970904.51
38566,11613018.89
38567,28489806.07
39001,17294228.91
39002,438937.78
39003,475188.34
39004,500399.98000000004
39006,2574266.4699999997
39007,1545084.03
39008,2906267.27
39009,3768194.5
39010,1456874.45
39011,2823612.0700000003
39013,33291840.419999998
39014,1891888.74
39015,1585230.94
39016,11657451.870000001
39017,5568639.21
39018,7401156.319999999
39019,2162253.93
39020,2179572.33
39021,1088357.22
39022,4800484.12
39023,512955.82
39024,1828388.73
39025,1803047.22
39026,858819.43
39027,1831694.55
39028,2890417.42
39029,1780420.5
39030,10595800.47
39031,1230758.37
39032,2380405.23
39034,1520667.8199999998
39035,3003688.99
39036,622469.08
39037,1185036.13
39038,1908621.21
39039,1855553.11
39040,1271661.69
39041,4508744.79
39042,2069287.32
39043,9007364.469999999
39045,619393.81
39046,1704431.23
39047,9220845.9
39048,1999140.1300000001
39049,2951343.87
39050,1728443.02
39051,3228922.5
39052,762198.14
39053,2552111.83
39054,638742.74
39055,891372.27
39056,17241741.22
39057,923785.47
39058,1293649.94
39059,22788510.25
39060,661704.39
39061,714989.13
39062,1449821.44
39063,2297904.77
39064,277193.77
39065,973686.0
39066,1477923.29
39068,4231558.79
39069,942014.88
39070,1097450.3800000001
39072,1234139.6
39073,1825509.46
39074,1887818.25
39075,1547970.68
39076,1427796.3699999999
39077,589408.37
39078,3313590.2399999998
39079,3429770.4699999997
39080,583742.82
39081,2965904.52
39083,3048367.23
39084,1774832.57
39085,1162041.82
39086,4584896.04
39088,1601860.26
39089,702932.16
39090,566959.45
39091,1474254.0899999999
39092,1614570.54
39093,2602618.35
39094,1982983.52
39095,1189131.71
39096,3384960.53
39097,65637563.27
39099,3113481.21
39100,1123781.34
39101,9497566.71
39102,3007492.1
39103,900117.12
39104,4269702.680000001
39105,2915781.6799999997
39106,4188169.52
39107,1771813.71
39108,610758.05
39109,1694223.1300000001
39110,458929.16000000003
39111,676369.65
39112,934194.26
39113,3068980.61
39114,2601558.69
39115,2883166.93
39116,1811525.89
39117,764421.8400000001
39118,1283131.92
39119,590741.8799999999
39120,1746520.25
39121,2337096.56
39122,1539655.15
39123,514354.43000000005
39124,3859271.18
39126,3553133.18
39127,760941.09
39128,9877315.2
39129,7073863.61
39130,2531345.7199999997
39131,10247658.12
39132,286035.79
39133,774698.52
39134,1812804.3699999999
39135,651999.65
39136,464214.74
39137,680589.63
39138,2561945.25
39139,432797.14999999997
39140,613434.15
39141,2506715.29
39142,1574604.58
39143,690722.38
39145,1664767.7
39146,4392565.350000001
39147,1296903.81
39148,690642.01
39149,3338578.04
39150,14134985.24
39151,2265009.94
39153,5059373.54
39154,19143128.73
39155,1182700.47
39156,2044219.37
39157,613483.03
39158,1448913.5
39159,2728422.3000000003
39160,6746860.41
39161,1032614.6799999999
39162,1190862.13
39163,1248293.04
39164,4840106.8
39165,691821.21
39166,2212330.83
39167,2059664.08
39168,305820.13
39169,4081326.21
39170,4067804.11
39171,9391395.870000001
39172,2512858.51
39173,10452882.5
39174,532491.5499999999
39175,926866.13
39176,3094792.21
39177,4413070.62
39178,2043880.3900000001
39179,1682871.0799999998
39180,2225265.9499999997
39182,2609971.94
39183,3381622.63
39184,3135392.62
39185,1982922.21
39186,2214022.8
39187,3045867.58
39188,1603938.79
39189,17173898.57
39190,9500890.17
39191,666347.17
39192,672259.96
39193,5054819.36
39194,2800681.58
39195,466559.08999999997
39196,1424317.87
39197,2609086.3600000003
39198,199300898.14
39199,7819339.48
39200,2978486.54
39201,3423304.73
39202,1243242.06
39203,1177560.48
39204,371622.42000000004
39205,1955090.91
39206,1204220.06
39207,1005546.4199999999
39208,2375983.92
39209,2145586.47
39210,2724355.44
39211,1994532.21
39213,359436.52999999997
39214,3064012.87
39215,944351.1900000001
39216,5150353.399999999
39217,4170819.52
39218,2169856.74
39219,2857916.0100000002
39220,1954237.02
39221,610152.28
39222,860601.24
39223,1097263.16
39224,653400.26
39225,1292781.75
39226,329588.0
39227,3198337.41
39228,21543832.72
39229,1304934.4100000001
39230,2839653.35
39232,4220109.77
39233,11649410.77
39234,1033511.0700000001
39235,10332071.57
39236,180694.63
39237,937707.35
39238,783021.21
39239,979490.97
39240,3486497.15
39241,2730727.6100000003
39243,273764.64
39244,2098305.68
39245,1490925.5999999999
39246,6771626.84
39247,576279.19
39248,744913.3
39249,626993.9500000001
39250,470883.75
39251,3345126.14
39252,3224557.2
39253,4568141.54
39254,1544164.32
39255,1783103.92
39258,7137649.1899999995
39259,505165.97000000003
39260,1376802.82
39261,846265.52
39262,1160988.56
39263,2851616.9
39264,799886.72
39265,1728875.95
39266,1920816.04
39267,1374459.3
39268,1294591.97
39269,2220667.16
39270,3837934.72
39271,6406472.17
39272,722845.04
39273,2007160.53
39274,4466526.7700000005
39275,8554399.48
39277,781433.96
39278,1496685.77
39279,3166906.57
39280,983312.92
39281,611576.26
39282,1047404.4299999999
39283,3884492.6199999996
39284,1543301.48
39285,2614563.27
39286,14044816.35
39287,1743262.77
39288,2131149.37
39289,3457469.41
39290,1553938.58
39291,4113891.73
39292,1279185.36
39293,3618519.75
39294,1405048.84
39295,1342278.22
39296,1535634.0
39297,14613315.48
39298,911281.83
39299,4715515.03
39300,147585004.83
39301,2626653.49
39302,1602939.5
39303,1020286.45
39304,1281235.93
39305,2075465.41
39306,4401285.47
39307,4057140.69
39308,2180470.17
39309,385619.73
39310,3603933.52
39312,1549684.87
39313,3236970.63
39314,922336.89
39315,2577929.8800000004
39317,1649563.58
39318,2157253.71
39319,545220.35
39320,2879994.91
39321,1142443.33
39322,1021397.9
39323,1944830.06
39324,143038.21
39325,3428891.3899999997
39326,1438221.83
39327,8127020.640000001
39328,2788675.96
39329,1470518.17
39330,1386281.09
39331,11284747.3
39332,1506516.17
39333,32820330.0
39334,1162025.92
39335,4410801.81
39336,778935.22
39337,703127.9800000001
39338,1860326.96
39339,6216664.3
39340,428006.64
39341,3155220.63
39342,1911310.46
39343,324789.89
39344,1575429.37
39345,4732768.109999999
39346,1092470.97
39347,1345891.76
39348,3729325.5100000002
39349,1872027.75
39350,1341321.45
39351,2278590.45
39352,553495.86
39353,1333538.71
39354,2912346.94
39355,2601693.21
39356,1235641.49
39359,737480.5499999999
39360,928537.37
39361,1582198.09
39362,22980147.62
39363,745060.13
39364,4353866.4799999995
39365,11299759.299999999
39366,2567154.2399999998
39367,18043778.03
39368,58466220.62
39370,9659838.01
39371,2572314.0100000002
39372,1188627.17
39373,2710202.54
39375,1084711.87
39376,612852.99
39377,1550830.47
39378,2309203.23
39379,2276403.22
39380,451089.16
39381,1606645.11
39382,721721.26
39385,3119313.39
39386,1199266.86
39387,2383428.22
39388,1807756.39
39389,3491410.4499999997
39390,2021731.55
39391,3808630.99
39392,2903529.89
39393,999569.21
39394,1746498.21
39395,1127094.18
39396,6322572.78
39397,25659888.2
39398,3046766.73
39399,2309743.44
39400,813695.6499999999
39401,1708483.74
39402,3471649.95
39403,753649.92
39404,3322530.98
39405,7911617.11
39406,1541398.5
39407,2276885.86
39408,945860.79
39409,597546.07
39411,9417870.85
39412,2892262.08
39413,5207305.83
39414,617518.39
39415,9431055.120000001
39417,2565896.83
39418,852024.16
39419,1398891.22
39420,1924006.74
39421,2473610.6999999997
39422,2812052.7
39423,632515.68
39424,2932693.51
39425,1099876.1700000002
39426,2302806.5100000002
39427,1076099.56
39428,620327.06
39429,1930975.99
39430,784173.34
39431,1972053.8
39432,1082248.51
39434,40743671.6
39435,3572565.31
39436,1862358.79
39437,1717612.06
39438,640869.96
39439,2746829.83
39440,3917022.0
39441,15657288.54
39442,8007572.67
39443,2197212.47
39444,1534751.3
39445,2570939.0
39446,1933038.66
39447,1468968.76
39448,5450692.79
39449,1326815.25
39451,2784351.07
39452,3623196.86
39453,3897457.66
39454,554578.29
39455,1301731.7
39456,2124001.69
39457,578034.49
39458,2677177.57
39460,2853301.29
39461,736894.1599999999
39462,17126435.03
39463,1091387.3599999999
39464,865682.12
39465,1179800.6
39466,1382482.69
39467,1432595.93
39468,1402858.31
39469,1100121.85
39470,52340296.54
39471,5756244.27
39472,1864428.25
39473,1479564.3699999999
39474,952398.05
39475,22937047.07
39476,12170985.979999999
39477,1225247.04
39478,113572255.27
39479,1903864.5
39480,2724328.46
39481,2439575.95
39482,3630951.38
39483,2226651.7800000003
39484,1052116.41
39485,8189785.2
39486,887921.6
39487,18740347.32
39488,1550087.75
39489,3562275.21
39490,1853171.4600000002
39491,18359791.97
39492,1979747.17
39493,2371119.64
39494,4294017.73
39495,995291.7999999999
39497,1394518.22
39498,3546042.4099999997
39499,1303704.86
39500,36078005.94
39501,6278013.9399999995
39502,2578847.32
39503,2969222.03
39504,2281402.25
39505,549460.4500000001
39506,1447982.26
39507,965427.73
39508,4606124.13
39509,330536.45999999996
39510,7604072.84
39511,691313.2899999999
39512,640965.4
39513,2603048.57
39514,1292991.8699999999
39517,5472652.5
39518,1064230.68
39519,1510018.16
39520,3583347.04
39522,1847070.9
39523,2147573.88
39525,1623028.28
39526,33761493.84
39527,678119.8
39528,3027931.25
39529,747911.59
39530,4008223.89
39531,1402656.8199999998
39532,330295.26
39533,1312355.4
39534,3440275.88
39535,2921394.2199999997
39537,2397639.66
39538,893301.6
39539,2832735.65
39540,3186438.5
39542,956630.3300000001
39543,2233426.96
39544,573444.31
39545,1707368.27
39546,2601366.1799999997
39547,5318065.58
39548,814187.28
39549,1200901.1500000001
39550,1732186.22
39551,1851957.37
39552,2107529.23
39553,1423411.42
39554,2750344.35
39555,1141262.81
39556,650251.64
39557,1901898.53
39558,2956780.19
39559,1990914.0
39560,5873863.77
39561,3357493.54
39562,2148288.93
39564,1124282.18
39565,605145.8200000001
39566,1429231.57
39567,2672801.83
39568,295062.3
39569,2936522.33
39570,1245336.81
39571,2148900.49
39572,2532541.54
39573,3890713.02
39574,4275149.67
39575,526684.23
39576,2598864.79
39577,3029153.94
39579,7695472.31
39581,1786195.73
39582,6560873.2
39583,3182823.5500000003
39584,1339337.46
39585,450026.47
39586,991089.21
40001,75598400.44
40002,9751687.1
40003,1316873.95
40004,10066089.81
40005,1937328.67
40006,5316291.5200000005
40007,2247803.41
40008,1026368.58
40009,2107085.45
40011,1978450.34
40012,1551844.71
40013,2148334.81
40014,3669562.72
40015,1923450.6
40016,2809358.21
40017,2526311.36
40018,1894535.23
40019,6093350.56
40020,6087828.39
40021,5001323.82
40022,1978038.66
40023,2106877.63
40024,1718018.01
40025,4879868.02
40026,2083968.7
40027,1714074.47
40028,2549084.9499999997
40029,2430547.02
40030,1646641.9300000002
40031,7312228.28
40032,2572068.5
40033,2109567.17
40034,3187384.45
40035,2146011.42
40036,11084189.53
40037,8142700.62
40038,1559379.0
40039,1485703.05
40040,2131650.13
40041,1330767.59
40042,1591681.45
40043,4096649.43
40044,3490431.38
40046,115089266.82000001
40047,2271741.31
40048,1800139.65
40049,3954834.3000000003
40050,1690827.1300000001
40051,3281076.93
40052,2292172.5999999996
40053,3361908.93
40054,2289104.9899999998
40055,5555244.51
40056,6777372.69
40057,2961360.51
40058,2000700.6199999999
40059,4562795.06
40060,2744556.3
40061,5089120.91
40062,1562590.3199999998
40063,2910106.84
40064,1548878.19
40065,80164449.92
40066,2635772.86
40067,4838603.12
40068,3776474.65
40069,2860630.02
40070,2642908.13
40071,3624865.4899999998
40072,2273953.4
40073,1129934.8299999998
40074,3432186.56
40075,30502061.47
40076,2467221.97
40077,4341119.62
40078,4197213.39
40079,1507158.37
40080,6966538.9
40081,4188576.32
40082,2659152.93
40083,1508228.82
40084,3894743.1
40085,3242537.8400000003
40086,3703372.7
40087,1906091.6400000001
40088,208626554.65
40089,6311215.43
40090,5035515.28
40091,3659257.91
40092,1187892.91
40093,1860737.15
40094,6146491.38
40095,3325364.69
40096,1787544.35
40097,7131933.92
40098,2177238.36
40099,2373455.16
40100,2320565.68
40101,2318402.4
40102,7737915.6899999995
40103,4881540.75
40104,6360457.66
40105,5466201.54
40106,1660493.49
40107,2606689.04
40108,6660440.26
40109,4367151.02
40110,6339289.05
40111,5913186.86
40112,1602548.78
40113,3534060.87
40114,2950230.81
40115,1351570.3699999999
40116,1881333.32
40117,12633243.08
40118,8110359.3
40119,51407922.8
40120,2977328.3899999997
40121,2221856.89
40122,12194331.6
40123,6747661.39
40124,1785705.72
40125,6213859.01
40126,8761633.49
40127,5335707.11
40128,3891545.98
40129,5618515.38
40130,1255939.78
40131,4396927.87
40132,10280238.3
40133,31898672.39
40134,22788307.259999998
40135,8664855.9
40136,1475554.98
40137,2813004.39
40138,2715465.5300000003
40139,2378551.1
40140,1486750.21
40141,1582236.8399999999
40142,6196685.48
40143,3167357.63
40144,2233067.05
40145,4477853.87
40146,2663412.73
40147,3206056.4899999998
40148,1036500.87
40149,2608629.78
40150,16206178.28
40151,3874894.57
40152,7498576.85
40153,1728236.14
40154,3578624.52
40155,8635378.03
40156,4321091.18
40157,17292501.08
40158,12952622.23
40159,1702692.6300000001
40160,1676409.65
40161,1932287.7
40162,2423152.05
40163,4857066.16
40164,5062398.9399999995
40165,2632071.17
40166,1498713.33
40167,6088522.97
40168,10559780.26
40169,4707723.17
40170,1622133.31
40171,3812940.4399999995
40172,2617046.58
40173,1561458.22
40174,1649974.55
40175,2581702.9899999998
40176,722339.88
40177,2703576.5500000003
40178,4938645.95
40179,7078780.78
40180,6745581.84
40181,6577064.33
40182,6540379.32
40183,4977569.07
40184,76456476.51
40185,2963109.08
40186,3792711.97
40187,7803828.390000001
40188,2807054.98
40189,1555831.4
40190,4111872.8999999994
40191,6675841.0
40192,189717514.85
40193,1203413.0899999999
40194,8858972.75
40195,3747997.57
40196,4066526.85
40197,54065368.9
40198,1428664.4100000001
40199,2339440.0
40200,3448186.73
40201,14596661.73
40202,9656277.959999999
40203,2506059.54
40204,2658514.71
40205,1590707.72
40206,2531167.44
40207,7465122.52
40208,2141367.63
40209,25763422.060000002
40210,5438283.33
40211,4742817.4
40212,4173071.0100000002
40213,3198266.39
40214,2888389.41
40215,2532936.0700000003
40216,1392840.64
40217,39110296.57
40218,2803064.9899999998
40219,1140975.63
40220,1907387.74
40221,3145099.1799999997
40222,4717082.61
40223,2239082.5
40224,23741518.16
40225,1713344.56
40226,2302944.98
40227,13184756.01
40228,12907240.24
40229,11238331.47
40230,22139410.65
40231,4023104.39
40232,1934329.6400000001
40233,14894641.26
40234,7465915.49
40235,5355838.91
40236,5084956.01
40237,5200514.87
40238,3110449.53
40239,1420239.56
40240,4043230.25
40242,2306372.0100000002
40243,30464342.12
40244,6067085.79
40245,14068439.16
40246,15541827.04
40247,2269366.16
40248,5374568.25
40249,4958403.33
40250,7824455.73
40251,1194069.6
40252,3118622.52
40253,4337758.51
40254,3323636.96
40255,2767723.08
40256,4209344.68
40257,9866090.95
40258,1811577.45
40259,2458402.93
40260,3291176.11
40261,13867015.18
40262,3745025.11
40263,2843060.0
40264,7889084.43
40265,1352991.36
40266,15589162.87
40267,6746075.59
40268,3467118.06
40269,7104321.28
40270,2809483.4099999997
40271,5168234.4
40272,6949838.53
40273,30618234.72
40274,8459848.84
40275,3393725.8
40276,2619576.47
40277,4650989.61
40278,4400369.28
40279,68769344.59
40280,11404668.23
40281,45576198.29
40282,44040863.16
40283,13314880.25
40284,34656432.57
40285,3588749.08
40286,6249350.19
40287,27470072.99
40288,5794634.24
40289,2557550.39
40290,1250992.77
40291,7058895.87
40292,5481196.09
40293,4932331.68
40294,4242100.88
40295,5478936.04
40296,36823678.82
40297,4738773.15
40298,2301363.8400000003
40299,2312620.19
40300,3975058.46
40301,975655.34
40302,1494135.3900000001
40303,4858729.46
40304,49701332.08
40305,4283055.39
40306,5704176.95
40307,11396953.32
40308,4513619.21
40309,8417068.450000001
40310,41528138.85
40311,3444223.31
40312,97012316.63
40313,30868287.35
40314,6785670.36
40315,3822271.0100000002
40316,4529731.17
40317,9832033.35
40318,2471280.2199999997
40319,3282386.8
40320,2944115.95
40321,2006057.9800000002
40322,1707322.03
40323,3272901.64
40324,2352748.85
40325,2039755.41
40326,19104156.22
40327,4673808.83
40328,19932708.03
40329,3236049.73
40330,2649831.3200000003
40331,17154937.32
40332,16637816.68
40333,6542888.13
40334,4438347.53
41001,1228867.08
41002,9227533.91
41003,2235840.98
41004,2388671.33
41005,1514605.84
41006,1310690.23
41007,4436055.44
41008,4503043.91
41009,4602428.35
41010,5084518.68
41011,275838.6
41012,2273946.24
41013,1756121.3599999999
41014,1270466.07
41015,543684.85
41016,5031381.78
41017,2187374.35
41018,551946257.0600001
41019,942170.4500000001
41020,4609442.42
41022,912243.44
41023,4941165.99
41024,2818553.72
41025,10045968.709999999
41026,1574184.0899999999
41027,629384.24
41028,2871838.6999999997
41029,7167185.34
41030,2170921.92
41031,11927667.49
41032,16419981.99
41033,3294945.2
41034,1371719.99
41035,4509846.11
41036,3557316.72
41037,1228285.6400000001
41038,1682052.3900000001
41039,2715798.8
41040,7776133.67
41041,1151472.93
41042,4442658.86
41043,11922115.02
41044,5199622.66
41045,7615517.82
41046,10225505.11
41047,27619102.96
41048,1583395.45
41049,17402081.52
41050,7637367.23
41051,5444331.88
41052,6455692.859999999
41053,3882031.6
41054,1878624.74
41055,13300115.77
41056,706355.6
41057,1011557.17
41058,772480.51
41059,35396000.58
41060,6326080.850000001
41061,5255921.51
41062,2945363.75
41063,2983471.76
41064,1686515.35
41065,2785218.6900000004
41066,2763356.9499999997
41067,14060779.76
41068,4373115.4
41069,2557836.92
41070,3937004.81
41071,4171703.18
41072,1575762.97
41073,4284641.71
41074,9413517.03
41075,8626366.6
41077,747187.5499999999
41078,4974694.9799999995
41079,830430.63
41080,9780047.61
41081,1085241.24
41082,3509581.6
41083,4370926.72
41084,6618524.78
41085,6635078.75
41086,4400076.19
41087,3195141.62
41088,1138444.2000000002
41089,1369069.97
41090,1453530.4100000001
41091,14543210.35
41092,6356054.0200000005
41093,2109364.78
41094,4567307.9799999995
41095,6636094.02
41096,2226308.16
41097,8435789.05
41098,578967.28
41099,3254262.27
41100,1865191.0699999998
41101,9306955.47
41102,2940683.7800000003
41103,2174996.77
41104,13271740.209999999
41105,3033267.3899999997
41106,29686147.68
41107,1842133.1199999999
41108,1095386.67
41109,5586772.39
41110,4186812.3
41112,2003433.16
41113,2572199.54
41114,4291464.86
41115,1731500.26
41116,1003412.4700000001
41118,1932223.8699999999
41119,1130370.05
41120,10049158.399999999
41121,450174.08999999997
41122,2017379.6199999999
41123,3935625.4499999997
41124,2167650.35
41125,4170091.7600000002
41126,9750420.959999999
41127,1632903.18
41128,5502836.79
41129,4695561.81
41130,3260568.6100000003
41131,3927798.0
41132,2581871.44
41133,1438514.19
41134,7094647.16
41135,6635504.13
41136,51147000.879999995
41137,4015821.6199999996
41138,1695012.33
41139,6472175.43
41140,4909648.09
41141,1316850.01
41142,5356846.97
41143,12538716.68
41144,5315277.2299999995
41145,4169125.81
41146,8503606.0
41147,9592063.01
41148,9703252.79
41149,25805946.009999998
41150,20852145.32
41151,28940646.97
41152,5631758.36
41153,1643820.07
41154,9415316.1
41155,5965047.95
41156,1928506.03
41157,8002757.62
41158,9243172.85
41159,10265832.379999999
41160,1788318.16
41161,30685034.36
41163,1393328.68
41164,14062423.32
41165,642771.43
41166,2498826.8
41167,22685290.46
41168,1813569.93
41169,6134094.48
41170,4564552.95
41171,8688652.94
41172,1292987.2999999998
41173,15265552.629999999
41174,874184.52
41175,5186029.19
41176,5847985.95
41177,3775330.9000000004
41178,560230.74
41179,1635571.58
41180,13099364.8
41181,6656142.05
41182,759238.5700000001
41183,1439331.07
41184,3251931.28
41185,13030725.32
41186,1344560.0
41187,1432355.8399999999
41188,1136193.82
41189,2308672.22
41190,1415067.23
41191,434467.15
41192,3046270.8
41193,935119.82
41194,183703385.06
41195,960603.43
41196,922802.3200000001
41197,1848996.71
41198,27872286.28
41199,6208743.17
41200,1927834.5099999998
41201,2519444.37
41202,1236771.11
41203,4922402.149999999
41204,12321302.24
41205,1462524.79
41206,4942384.92
41207,8310416.13
41208,1079909.36
41209,2926662.54
41210,501955.22000000003
41211,12711761.34
41212,23047241.09
41213,1062520.22
41214,4267955.42
41215,584255.59
41216,2389027.66
41217,6272309.67
41218,2715656.6
41219,880074.78
41220,56041342.059999995
41221,2059171.79
41222,2214643.3
41223,3974136.58
41224,725157.85
41225,5807591.05
41226,20154870.85
41228,1618911.76
41229,9680810.21
41230,14231027.02
41231,8340654.91
41232,39084147.18
41233,5559213.45
41234,2523919.4
41235,9738913.3
41236,981893.13
41237,9228044.35
41238,18600337.8
41239,6125123.61
41240,852782.9400000001
41241,12065786.43
41242,43596260.21
41243,5304064.64
41244,590779.33
41245,1534124.91
41246,2462299.88
41247,26044950.96
41248,4626407.66
41249,8618383.870000001
41250,5964504.08
41251,3983328.69
41252,7589875.04
41253,1826458.1600000001
41254,1055296.41
41255,2302188.49
41256,10304788.11
41257,6279039.819999999
41258,5688995.82
41259,5467160.35
41260,1735574.09
41261,893105.99
41262,4100287.0100000002
41263,1303026.91
41264,782160.8099999999
41265,5058980.72
41266,1496822.5
41267,2673821.25
41268,2436778.39
41269,142202561.62
41270,1739151.0999999999
41271,7836744.83
41272,1330255.41
41273,3282897.07
41274,1197179.81
41275,9048101.71
41276,22864599.75
41277,847968.46
41278,1299004.48
41279,2941500.73
41280,12723650.709999999
41281,3223041.2800000003
41282,3389165.72
41283,2079072.6
41284,269424.32
41285,1688696.3299999998
41286,994017.58
41287,2139637.01
41288,4986630.4
41289,2335215.68
41290,1230792.45
41291,1603708.75
41292,1319682.49
41293,1467768.79
41294,7023117.59
41295,59470036.25
41296,8469961.36
41297,3525388.81
42001,2959966.25
42002,2145457.82
42003,11536140.899999999
42004,3138930.0999999996
42005,155643435.09
42006,3182995.31
42007,2247528.88
42008,2335213.04
42009,2253056.09
42010,9198583.790000001
42011,22235443.56
42012,3196428.19
42013,10081035.59
42014,3393781.35
42015,13884750.43
42016,4477095.38
42017,4515754.93
42018,5343319.0200000005
42019,24248152.94
42020,6826535.25
42021,7057433.75
42022,22969449.02
42023,36734769.94
42025,1399206.77
42026,10759122.61
42027,4858928.87
42028,4045212.93
42029,8116322.69
42030,4053166.95
42031,2096437.08
42032,8773869.07
42033,5429580.11
42034,1819233.11
42035,2502917.85
42036,3619280.81
42037,2728787.86
42038,4756717.79
42039,6376877.64
42040,2014432.8800000001
42041,6125308.12
42042,6653858.37
42043,11533624.899999999
42044,134330555.34
42045,1316726.28
42046,15219566.32
42047,4752843.87
42048,6048811.58
42049,4155393.4499999997
42050,2573617.31
42051,4888508.99
42052,26975615.12
42053,15276675.53
42054,2598700.79
42055,1814000.49
42056,24687617.71
42058,2924313.02
42059,41410978.019999996
42060,5235310.01
42061,5842969.95
42062,5283787.17
42063,3821965.61
42064,4986155.08
42065,8419312.17
42066,5037013.87
42067,2667707.1
42068,1745682.36
42069,15230200.219999999
42070,8937838.51
42071,49890306.76
42072,1701062.29
42073,1908152.87
42074,6892738.74
42075,5873115.970000001
42076,7690705.279999999
42077,3373642.96
42078,5399136.19
42079,4835255.45
42081,7201287.95
42082,3101670.08
42083,3976783.63
42084,1440246.8900000001
42085,8674387.65
42086,5060295.62
42087,7234178.67
42088,4344454.35
42089,3297976.91
42090,3549590.61
42091,6570188.119999999
42092,24029527.490000002
42093,7962690.58
42094,54329810.230000004
42095,151091153.89000002
42096,6506495.82
42097,39709761.07
42098,6000347.15
42099,27440673.85
42100,2674389.14
42101,1740825.1999999997
42102,6666368.87
42103,42908700.81
42104,5486935.2
42105,710712.2300000001
42106,2946330.94
42107,2313499.68
42108,5903739.7
42109,1822037.04
42110,43680816.41
42112,4715848.77
42113,1757855.09
42114,2098238.08
42115,10097404.16
42116,4197756.01
42117,2039566.92
42118,5169939.51
42119,3457750.16
42120,9129074.01
42121,2015136.82
42122,7466468.47
42123,43024273.47
42124,2538519.87
42125,2092524.54
42126,10708143.74
42127,62770135.09
42128,4220349.62
42129,17606049.99
42130,3393224.9299999997
42131,3099215.46
42132,3715437.15
42133,5860836.819999999
42134,6224981.98
42135,2175405.47
42136,5895998.59
42137,5253993.17
42138,3755258.59
42139,11691058.75
42140,6291563.48
42141,3471436.32
42142,4153195.1900000004
42143,3072753.15
42145,6784761.04
42146,2615968.91
42147,125804929.06
42148,3488808.49
42149,70857552.1
42150,4981198.88
42151,1987390.14
42152,3945286.3
42153,4106408.94
42154,2834111.62
42155,5727254.7
42156,9952576.3
42157,5306705.68
42158,2421834.38
42159,15878049.36
42160,1662244.21
42161,4023701.71
42162,5227400.6
42163,13107666.7
42164,2064786.22
42165,19354792.14
42166,3346269.2
42167,2802809.63
42168,33115427.06
42169,8651956.790000001
42170,13741621.24
42171,2197840.88
42172,6501744.98
42173,3381198.7800000003
