code_insee,year,dette
33457,2019,130758.61
33458,2019,571448.17
33459,2019,205552.0
33460,2019,135302.06
33461,2019,593378.14
33462,2019,183969.22
33463,2019,893332.94
33464,2019,128557.5
33465,2019,1084982.04
33466,2019,847581.0499999999
33467,2019,230732.5
33468,2019,170775.98
33470,2019,567647.84
33471,2019,402488.2
33473,2019,1505747.63
33474,2019,1594030.07
33475,2019,79668.71
33476,2019,460191.14999999997
33477,2019,364457.86
33478,2019,2981962.38
33480,2019,654446.96
33481,2019,135896.76
33482,2019,79010.63
33483,2019,2733375.6300000004
33484,2019,901928.2899999999
33485,2019,2330434.26
33486,2019,179095.6
33487,2019,497664.81999999995
33489,2019,54489.38
33490,2019,1338120.97
33491,2019,71266.25
33492,2019,1476516.55
33493,2019,203400.8
33494,2019,579136.31
33496,2019,337341.21
33498,2019,4770737.11
33499,2019,164278.98
33500,2019,431483.9
33501,2019,2156085.2
33502,2019,0.0
33503,2019,319087.48
33504,2019,95222.27
33505,2019,193039.02000000002
33506,2019,3222977.7199999997
33507,2019,79136.86
33508,2019,536596.01
33509,2019,124914.62
33510,2019,80634.1
33511,2019,1419.98
33512,2019,191108.73
33513,2019,87205.3
33514,2019,12655171.0
33515,2019,157164.71999999997
33516,2019,200546.04
33517,2019,583488.7
33518,2019,146942.1
33519,2019,10837539.37
33520,2019,67057.48000000001
33521,2019,241956.55
33522,2019,23651858.43
33523,2019,2961749.9
33524,2019,146629.54
33525,2019,706633.29
33526,2019,31409.23
33527,2019,3175900.73
33528,2019,380541.87
33529,2019,31000491.65
33530,2019,417180.36
33531,2019,142107.08
33532,2019,50374.56
33533,2019,1523053.6300000001
33534,2019,351067.5
33535,2019,3697890.67
33536,2019,1722.97
33537,2019,138937.94999999998
33538,2019,174062.13
33539,2019,3752675.4
33540,2019,5072957.79
33542,2019,228901.34
33543,2019,633001.25
33544,2019,1550463.17
33545,2019,284229.42
33546,2019,110265.90000000001
33547,2019,571674.94
33548,2019,1599581.83
33549,2019,99926.84
33550,2019,22738527.47
33551,2019,234711.03
33552,2019,682554.59
33553,2019,82760.99
33554,2019,816329.25
33555,2019,2929896.87
34001,2019,363948.73
34002,2019,729731.5599999999
34003,2019,88551348.47
34004,2019,100101.62999999999
34005,2019,355861.66
34006,2019,656726.56
34007,2019,192489.0
34008,2019,409044.25
34009,2019,555814.59
34010,2019,993608.35
34011,2019,98691.70999999999
34012,2019,983640.54
34013,2019,1316682.8
34014,2019,76241.43999999999
34015,2019,363963.86
34016,2019,580211.89
34017,2019,232387.53
34018,2019,580559.41
34019,2019,832808.38
34020,2019,51344.92
34021,2019,125814.31
34022,2019,8025125.949999999
34023,2019,19688726.6
34024,2019,3855748.42
34025,2019,1554734.12
34026,2019,62829.95
34027,2019,527020.48
34028,2019,6960812.21
34029,2019,200825.72
34030,2019,64732.92
34031,2019,5092711.369999999
34032,2019,106668104.67
34033,2019,1754548.29
34034,2019,12757.15
34035,2019,219088.79
34036,2019,1468383.5200000003
34037,2019,1568074.51
34038,2019,701822.95
34039,2019,3278232.72
34040,2019,31562.86
34041,2019,275556.55
34042,2019,558927.0
34043,2019,213632.13999999998
34044,2019,554040.0599999999
34045,2019,537537.14
34046,2019,49862.28
34047,2019,124904.95
34048,2019,305626.22
34049,2019,376979.16
34050,2019,1181293.28
34051,2019,1466612.84
34052,2019,3401743.34
34053,2019,214353.16
34054,2019,99021.24
34055,2019,232701.66999999998
34056,2019,1234762.3499999999
34057,2019,22441813.700000003
34058,2019,7040496.319999999
34059,2019,59045.42
34060,2019,154402.18
34061,2019,407997.32999999996
34062,2019,228511.53999999998
34063,2019,2230736.49
34064,2019,627011.4299999999
34065,2019,905772.91
34066,2019,287889.0
34067,2019,438111.58
34068,2019,160000.0
34069,2019,4266529.89
34070,2019,825349.73
34071,2019,252851.23
34072,2019,25923.42
34073,2019,1793261.9
34074,2019,221334.3
34075,2019,502196.47000000003
34076,2019,1020586.55
34077,2019,4530600.09
34078,2019,695097.52
34079,2019,11666612.020000001
34080,2019,753003.1699999999
34081,2019,2426825.55
34082,2019,681589.83
34083,2019,51837.41
34084,2019,930878.18
34085,2019,397122.25
34086,2019,181343.85
34087,2019,3209601.95
34088,2019,6408440.02
34089,2019,928116.5
34090,2019,3725517.38
34091,2019,54267.53
34092,2019,352867.26
34093,2019,267129.09
34094,2019,1194821.5
34095,2019,6149256.32
34096,2019,763175.71
34097,2019,276181.78
34098,2019,22646.28
34099,2019,21621.54
34100,2019,119968.75
34101,2019,2533452.81
34102,2019,147570.75
34103,2019,902612.0
34104,2019,94924.98
34105,2019,84476.14
34106,2019,299.87
34107,2019,497340.81
34108,2019,28882997.410000004
34109,2019,508659.18
34110,2019,242870.94999999998
34111,2019,3128533.29
34112,2019,180575.72
34113,2019,4568434.75
34114,2019,12764562.01
34115,2019,105424.23
34116,2019,16329711.76
34117,2019,566755.2999999999
34118,2019,234595.26
34119,2019,574084.75
34120,2019,2725958.9299999997
34121,2019,71502.26
34122,2019,61886.81
34123,2019,21259862.86
34124,2019,61769.08
34126,2019,5942936.2
34127,2019,2722689.77
34128,2019,1030459.09
34129,2019,6398805.369999999
34130,2019,841864.1
34131,2019,244265.4
34132,2019,6423.68
34133,2019,290.0
34134,2019,1162040.49
34135,2019,4331662.04
34136,2019,412853.87
34137,2019,1823.03
34138,2019,115012.74
34139,2019,273487.96
34140,2019,2008580.87
34141,2019,192542.04
34142,2019,9916726.6
34143,2019,1889348.6
34144,2019,916044.79
34145,2019,27365397.38
34146,2019,2488509.4200000004
34147,2019,5224742.93
34148,2019,3765880.4
34149,2019,253499.54
34150,2019,20953311.21
34151,2019,6219096.75
34152,2019,99807.72
34153,2019,1426161.55
34154,2019,9178621.41
34155,2019,518442.78
34156,2019,0.0
34157,2019,15632756.530000001
34158,2019,259653.21000000002
34159,2019,1579454.59
34160,2019,14048.21
34161,2019,2098589.62
34162,2019,836123.5
34163,2019,2113974.68
34164,2019,238158.65
34165,2019,2722265.87
34166,2019,2130741.44
34168,2019,550.0
34169,2019,157237.79
34170,2019,240727.17
34171,2019,168160.22
34172,2019,199269492.73000002
34173,2019,781785.47
34174,2019,78251.42
34175,2019,206397.46
34176,2019,1581482.05
34177,2019,5701.4
34178,2019,2064274.27
34179,2019,872083.14
34180,2019,2600328.54
34181,2019,1280977.28
34182,2019,1467011.31
34183,2019,5419574.25
34184,2019,78251.43000000001
34185,2019,222912.02
34186,2019,337756.37
34187,2019,902224.0
34188,2019,303.4
34189,2019,1797013.33
34190,2019,37326.88
34191,2019,808884.06
34192,2019,13783045.040000001
34193,2019,146251.47
34194,2019,4483555.72
34195,2019,89512.79
34196,2019,145488.17
34197,2019,1072885.31
34198,2019,9072406.540000001
34199,2019,14800747.15
34200,2019,30145.64
34201,2019,519122.56
34202,2019,4025104.83
34203,2019,918553.69
34204,2019,381290.69
34205,2019,64848.6
34206,2019,55000.0
34207,2019,644765.98
34208,2019,5380.0
34209,2019,4268702.46
34210,2019,935101.12
34211,2019,823751.75
34212,2019,1688.51
34213,2019,4098521.14
34214,2019,486921.02
34215,2019,467090.0
34216,2019,279223.47
34217,2019,3679954.48
34218,2019,280425.78
34219,2019,211342.62
34220,2019,105404.04000000001
34221,2019,159117.13999999998
34222,2019,240064.69
34223,2019,1406194.09
34224,2019,652302.59
34225,2019,2869770.98
34226,2019,1074543.38
34227,2019,315156.56
34228,2019,62307.700000000004
34229,2019,168579.58000000002
34230,2019,153908.41
34231,2019,350.0
34232,2019,717622.22
34233,2019,159667.96
34234,2019,97359.35
34235,2019,48137.57
34236,2019,93592.32
34237,2019,837785.39
34238,2019,2650.54
34239,2019,3434788.92
34240,2019,1743771.44
34241,2019,322898.52
34242,2019,337461.1
34243,2019,921577.85
34244,2019,977531.42
34245,2019,1457849.1199999999
34246,2019,623159.34
34247,2019,22073193.24
34248,2019,133678.13
34249,2019,1585481.73
34250,2019,3406.47
34251,2019,303609.93
34252,2019,7703.97
34253,2019,893.92
34254,2019,57896.16
34255,2019,2579892.82
34256,2019,138863.79
34257,2019,148192.32
34258,2019,1172226.35
34259,2019,5048864.62
34260,2019,760118.66
34261,2019,308055.19
34262,2019,29091.25
34263,2019,342402.65
34264,2019,456704.48000000004
34265,2019,229286.43
34266,2019,4390.1
34267,2019,817828.75
34268,2019,546706.88
34269,2019,44100.479999999996
34270,2019,7987835.17
34271,2019,18703.55
34272,2019,1406987.66
34273,2019,16025.42
34274,2019,1040762.8
34276,2019,2186097.44
34277,2019,50519.61
34279,2019,600.0
34280,2019,240435.62
34281,2019,1684686.5499999998
34282,2019,410680.95
34283,2019,1980.03
34284,2019,1013975.41
34285,2019,865136.53
34286,2019,100432.28
34287,2019,123555.54
34288,2019,633817.37
34289,2019,1963150.63
34290,2019,447229.69999999995
34291,2019,14588.98
34292,2019,121568.71
34293,2019,849783.38
34294,2019,1375371.9300000002
34295,2019,598945.91
34296,2019,349050.32999999996
34297,2019,29345.510000000002
34298,2019,2246779.98
34299,2019,9710215.42
34300,2019,6454783.99
34301,2019,70832483.2
34302,2019,1054717.15
34303,2019,119150.0
34304,2019,672676.8099999999
34305,2019,27978.300000000003
34306,2019,157048.61
34307,2019,1942015.64
34308,2019,27436.870000000003
34309,2019,2732789.62
34310,2019,2677567.9
34311,2019,1230542.95
34312,2019,377805.23
34313,2019,359440.44
34314,2019,350585.78
34315,2019,113164.18000000001
34316,2019,70346.40999999999
34317,2019,121564.73
34318,2019,27422.8
34319,2019,73870.19
34320,2019,1166612.9
34321,2019,831349.3300000001
34322,2019,2551.4900000000002
34324,2019,13830878.950000001
34325,2019,851041.63
34326,2019,13444.1
34327,2019,4623513.33
34328,2019,688376.69
34329,2019,4854922.47
34331,2019,6300.0
34332,2019,15121500.33
34333,2019,1829803.54
34334,2019,19663.14
34335,2019,1306316.85
34336,2019,5282958.84
34337,2019,12611805.77
34338,2019,41888.66
34339,2019,135470.81
34340,2019,1970378.31
34341,2019,2880597.58
34342,2019,4321.24
34343,2019,372732.35
34344,2019,10615182.010000002
35001,2019,378571.79000000004
35002,2019,312346.07
35003,2019,790870.81
35004,2019,2244573.31
35005,2019,115295.99
35006,2019,3678146.16
35007,2019,218786.85
35008,2019,653703.91
35009,2019,97419.47
35010,2019,922180.9700000001
35012,2019,10974740.69
35013,2019,2131047.69
35014,2019,2484390.94
35015,2019,782858.3099999999
35016,2019,2135849.45
35017,2019,506560.67
35018,2019,755523.99
35019,2019,1976069.16
35021,2019,607263.65
35022,2019,850948.55
35023,2019,2545079.4799999995
35024,2019,8748600.27
35025,2019,142857.12
35026,2019,147689.06000000003
35027,2019,1887768.97
35028,2019,537549.2
35029,2019,871770.09
35030,2019,372729.76
35031,2019,3237229.78
35032,2019,1086319.92
35033,2019,1707984.68
35034,2019,804601.9600000001
35035,2019,256960.71
35037,2019,4800262.86
35038,2019,462835.47
35039,2019,844856.0399999999
35040,2019,2393898.1999999997
35041,2019,668147.04
35042,2019,292695.26
35044,2019,214870.71000000002
35045,2019,604921.57
35046,2019,194659.91
35047,2019,19712664.32
35049,2019,11612851.68
35050,2019,535583.78
35051,2019,6838843.869999999
35052,2019,284161.84
35054,2019,276720.37
35055,2019,6888887.53
35056,2019,345265.22
35057,2019,958649.8
35058,2019,926426.04
35059,2019,3815127.09
35060,2019,813696.11
35061,2019,286962.89
35062,2019,1551889.07
35063,2019,726322.23
35064,2019,1243628.2
35065,2019,618436.79
35066,2019,2212533.0599999996
35067,2019,568280.03
35068,2019,4530382.609999999
35069,2019,3535887.4099999997
35070,2019,1832515.71
35071,2019,332299.98
35072,2019,744123.93
35075,2019,413906.11
35076,2019,2722135.08
35077,2019,228987.94
35078,2019,729806.52
35079,2019,1406135.02
35080,2019,956777.98
35081,2019,831082.44
35082,2019,1317752.4
35084,2019,20494.87
35085,2019,548236.23
35086,2019,270635.88999999996
35087,2019,722734.19
35088,2019,2510145.52
35089,2019,574958.1399999999
35090,2019,5888380.390000001
35091,2019,142140.23
35092,2019,359012.25
35093,2019,19536686.41
35094,2019,861766.3999999999
35095,2019,7012622.41
35096,2019,226899.8
35097,2019,1064774.61
35098,2019,1312815.42
35099,2019,2797954.08
35101,2019,602930.0700000001
35102,2019,301871.31
35103,2019,431852.64
35104,2019,459754.31
35105,2019,1492780.78
35106,2019,1280267.35
35107,2019,1400420.61
35108,2019,732373.6499999999
35109,2019,3086820.74
35110,2019,704963.1
35111,2019,652718.46
35112,2019,616212.8099999999
35114,2019,220810.18
35115,2019,24962016.93
35116,2019,676688.43
35117,2019,1949158.52
35118,2019,2517031.71
35119,2019,758871.1
35120,2019,1965612.39
35121,2019,942122.08
35122,2019,1124006.0
35123,2019,1187095.05
35124,2019,7074393.669999999
35125,2019,5997295.710000001
35126,2019,6340003.78
35127,2019,6520603.76
35128,2019,1727986.77
35130,2019,2381647.41
35131,2019,3889497.3099999996
35132,2019,703784.03
35133,2019,1547796.07
35134,2019,141302.1
35135,2019,2128978.88
35136,2019,5066804.0
35137,2019,1614478.23
35138,2019,594362.92
35139,2019,5487670.23
35140,2019,284901.96
35141,2019,279585.2
35142,2019,832960.9299999999
35143,2019,251052.19
35144,2019,1213127.05
35145,2019,630736.2000000001
35146,2019,533753.0399999999
35148,2019,85682.21
35149,2019,243901.84
35150,2019,3984949.5500000003
35151,2019,573764.85
35152,2019,8671276.71
35153,2019,160888.58
35154,2019,1582867.69
35155,2019,966043.23
35156,2019,514965.51
35157,2019,204694.5
35159,2019,160031.03
35160,2019,596513.34
35161,2019,960356.75
35162,2019,3181648.8899999997
35163,2019,676013.6499999999
35164,2019,728310.64
35165,2019,944554.77
35166,2019,208333.38
35167,2019,4758552.76
35168,2019,4187320.63
35169,2019,694127.39
35170,2019,129235.61
35171,2019,2225900.45
35172,2019,563228.6000000001
35173,2019,3561497.62
35174,2019,210658.65
35175,2019,199997.37000000002
35176,2019,3548957.26
35177,2019,6008122.94
35178,2019,1062027.55
35179,2019,4460696.680000001
35180,2019,494919.43
35181,2019,736838.89
35183,2019,359354.57
35184,2019,4990412.350000001
35185,2019,23015.99
35186,2019,635289.3
35187,2019,989439.52
35188,2019,4728832.399999999
35189,2019,1148076.45
35190,2019,245246.34999999998
35191,2019,1892074.26
35192,2019,178813.78999999998
35193,2019,525624.36
35194,2019,1309812.9100000001
35195,2019,2759670.04
35196,2019,2996291.7199999997
35197,2019,1328895.5999999999
35198,2019,685370.43
35199,2019,109766.01
35200,2019,750855.83
35201,2019,640640.9
35202,2019,667111.03
35203,2019,368111.81
35204,2019,2711205.4
35205,2019,152693.76
35206,2019,5478317.69
35207,2019,6914360.4
35208,2019,1943542.3
35210,2019,6408644.87
35211,2019,474228.72
35212,2019,243051.72
35214,2019,201606.62
35215,2019,617229.89
35216,2019,555167.96
35217,2019,1384367.81
35218,2019,260513.5
35219,2019,2736608.1400000006
35220,2019,2429161.79
35221,2019,565232.96
35222,2019,781902.87
35223,2019,2938529.47
35224,2019,2401932.36
35225,2019,417252.46
35226,2019,1168148.64
35227,2019,983379.98
35228,2019,4448976.79
35229,2019,352133.31
35230,2019,204002.69
35231,2019,1003221.18
35232,2019,89866.23
35233,2019,1360980.3699999999
35234,2019,1211427.08
35235,2019,742142.4400000001
35236,2019,10650470.85
35237,2019,698637.5
35238,2019,210513153.3
35239,2019,2824227.9
35240,2019,9426709.56
35241,2019,2793809.61
35242,2019,329070.8
35243,2019,1501303.49
35244,2019,183409.25
35245,2019,3088277.21
35246,2019,637276.98
35247,2019,501071.11
35248,2019,380536.14
35249,2019,1583008.2200000002
35250,2019,2274651.34
35251,2019,1275754.37
35252,2019,322909.72000000003
35253,2019,4683021.33
35255,2019,418811.11
35256,2019,1723823.8900000001
35257,2019,3472022.7
35258,2019,330722.26
35259,2019,633731.7200000001
35260,2019,448649.19
35261,2019,52228.72
35262,2019,90000.0
35263,2019,3384081.14
35264,2019,1312645.77
35265,2019,1626189.63
35266,2019,2208366.11
35268,2019,570113.57
35270,2019,153535.52
35271,2019,1573058.6600000001
35272,2019,508114.56
35273,2019,1191747.1600000001
35274,2019,552722.16
35275,2019,3045550.18
35276,2019,206851.15
35277,2019,104645.43000000001
35278,2019,16903884.769999996
35279,2019,981185.65
35280,2019,736058.6
35281,2019,11472142.35
35282,2019,2960666.92
35283,2019,331146.24
35284,2019,1607323.88
35285,2019,711427.7
35286,2019,200914.52000000002
35287,2019,787370.19
35288,2019,76546700.67
35289,2019,20795.77
35290,2019,230153.83
35291,2019,683759.5700000001
35292,2019,430279.55
35294,2019,1383715.79
35295,2019,167565.28
35296,2019,1080947.02
35297,2019,4868406.640000001
35299,2019,1637318.56
35300,2019,1183721.5
35302,2019,327961.23
35304,2019,2325179.44
35305,2019,248437.04
35306,2019,1217252.58
35307,2019,465936.5
35308,2019,2275867.19
35309,2019,320573.18
35310,2019,308733.87
35311,2019,337071.68
35312,2019,1119510.81
35314,2019,752436.37
35315,2019,1197818.38
35316,2019,794156.49
35317,2019,737388.52
35318,2019,789285.37
35319,2019,647955.18
35320,2019,167191.14
35321,2019,563202.24
35322,2019,1529679.9500000002
35324,2019,463938.65
35325,2019,117220.41
35326,2019,597733.4199999999
35327,2019,2695563.1300000004
35328,2019,1088934.4
35329,2019,256283.07
35330,2019,353786.93
35331,2019,694536.14
35332,2019,685459.8099999999
35333,2019,372390.24
35334,2019,5215303.62
35335,2019,238274.84
35336,2019,66754.52
35337,2019,2725272.0999999996
35338,2019,834081.36
35339,2019,173381.21
35340,2019,1013147.93
35342,2019,109799.71
35343,2019,1498526.29
35345,2019,854348.45
35346,2019,118656.37
35347,2019,2008845.09
35350,2019,262300.69
35351,2019,430129.5
35352,2019,6908831.59
35353,2019,2586034.88
35354,2019,75790.99
35355,2019,94021.14
35356,2019,1915499.46
35357,2019,225937.99
35358,2019,726893.54
35359,2019,623468.87
35360,2019,13283116.41
35361,2019,294917.85
35362,2019,1019812.7899999999
35363,2019,1621205.04
36001,2019,943681.88
36002,2019,55342.17
36003,2019,17003.49
36004,2019,69803.9
36005,2019,2690129.34
36006,2019,6524919.4
36007,2019,240139.98
36008,2019,775.0
36009,2019,366365.44
36010,2019,889218.78
36011,2019,32364.010000000002
36012,2019,126332.51
36013,2019,74589.87
36014,2019,104535.5
36015,2019,45467.02
36016,2019,637549.83
36017,2019,36070.55
36018,2019,11737612.51
36019,2019,102913.5
36020,2019,12126.320000000002
36021,2019,268332.89
36022,2019,58905.97
36023,2019,36964.12
36024,2019,445.15
36025,2019,631046.63
36026,2019,139383.85
36027,2019,15285.32
36028,2019,1785.0
36029,2019,12541.31
36030,2019,167009.94
36031,2019,1880661.1900000002
36032,2019,379036.22000000003
36033,2019,23135.71
36034,2019,1814354.47
36035,2019,1293485.8299999998
36036,2019,3761.2299999999996
36037,2019,164313.38
36038,2019,104203.62
36040,2019,682.73
36041,2019,48069.71
36042,2019,522958.93
36043,2019,169421.99
36044,2019,39593153.03
36045,2019,1830169.6
36046,2019,6838406.909999999
36047,2019,60869.78999999999
36048,2019,337973.45
36049,2019,23480.79
36050,2019,76696.85
36051,2019,27632.7
36052,2019,96195.05
36053,2019,349054.49
36054,2019,11156.070000000002
36055,2019,282591.85
36056,2019,454519.36
36057,2019,12487.59
36058,2019,84717.24
36059,2019,1478.77
36060,2019,299484.77999999997
36061,2019,182740.14
36062,2019,102295.59999999999
36063,2019,6167214.02
36064,2019,548584.42
36065,2019,79412.66
36066,2019,343737.17
36067,2019,63666.020000000004
36068,2019,18288.85
36069,2019,1187856.77
36070,2019,2988264.3200000003
36071,2019,574024.26
36073,2019,156361.14
36074,2019,422280.12
36075,2019,17662.4
36076,2019,208487.1
36077,2019,1364.0
36078,2019,92862.97
36079,2019,30317.93
36081,2019,137016.97
36082,2019,37138.07
36083,2019,47639.05
36084,2019,180931.86000000002
36085,2019,918.56
36086,2019,108633.16
36087,2019,10182.38
36088,2019,470.0
36089,2019,145038.31
36090,2019,0.0
36091,2019,268725.36
36092,2019,322.68
36093,2019,1545047.4200000002
36094,2019,29154.79
36095,2019,516.4
36096,2019,417652.94
36097,2019,31475.83
36098,2019,805.0
36099,2019,528.67
36100,2019,126039.37
36101,2019,602796.2899999999
36102,2019,16219.0
36103,2019,243799.61999999997
36104,2019,24583.64
36105,2019,318051.01
36107,2019,277129.36
36108,2019,98601.97
36109,2019,232936.49
36110,2019,110905.5
36111,2019,112713.72
36112,2019,527495.67
36113,2019,488241.96
36114,2019,44589.78
36115,2019,975.93
36116,2019,781.0
36117,2019,80564.96
36118,2019,164410.03
36119,2019,439471.87
36120,2019,104847.78
36121,2019,8635.380000000001
36122,2019,124689.25
36123,2019,1325799.5899999999
36124,2019,75085.72
36125,2019,38119.87
36126,2019,145823.48
36127,2019,886518.23
36128,2019,567565.59
36129,2019,77260.77
36130,2019,49988.350000000006
36131,2019,81825.08
36132,2019,795.61
36133,2019,236151.76
36134,2019,40147.4
36135,2019,180955.72999999998
36136,2019,1400.0
36137,2019,123743.39
36138,2019,300.0
36139,2019,195059.27
36140,2019,36794.44
36141,2019,784166.54
36142,2019,487226.96
36143,2019,169575.5
36144,2019,162822.06
36145,2019,174566.25
36146,2019,594276.4199999999
36147,2019,16681.36
36148,2019,129984.82
36149,2019,414449.44
36150,2019,68569.17
36152,2019,156673.56
36153,2019,57624.58
36154,2019,760749.25
36155,2019,732033.29
36156,2019,128273.85999999999
36157,2019,203897.69
36158,2019,169811.47
36159,2019,6831465.98
36160,2019,1781.21
36161,2019,749010.4
36162,2019,725204.99
36163,2019,976.66
36164,2019,178405.34
36165,2019,1219257.9000000001
36166,2019,51699.43
36168,2019,263941.93
36169,2019,179083.0
36170,2019,8844.48
36171,2019,1697333.95
36172,2019,218241.85
36173,2019,187848.64
36174,2019,216241.82
36175,2019,64039.91
36176,2019,197030.72
36177,2019,84032.86
36178,2019,227609.82
36179,2019,102111.45
36180,2019,153959.79
36181,2019,20375.58
36182,2019,277433.08
36184,2019,93730.96
36185,2019,81415.95999999999
36186,2019,94049.82
36187,2019,76187.72
36188,2019,93925.25
36189,2019,2959.35
36190,2019,110604.21
36191,2019,360973.14
36192,2019,1882952.35
36193,2019,95792.98
36194,2019,434267.68
36195,2019,838201.0
36196,2019,70907.44
36197,2019,5698.549999999999
36198,2019,193223.3
36199,2019,625734.02
36200,2019,735934.78
36202,2019,2375859.54
36204,2019,435199.62
36205,2019,95019.72
36207,2019,7960.11
36208,2019,798324.61
36210,2019,128597.06
36211,2019,70089.25
36212,2019,50913.0
36213,2019,103346.06
36214,2019,8248.51
36215,2019,3068.68
36216,2019,17199.47
36217,2019,8151.96
36218,2019,149577.76
36219,2019,353576.15
36220,2019,247123.66
36221,2019,246635.93
36222,2019,80977.06
36223,2019,69268.2
36224,2019,337093.62
36225,2019,21792.54
36226,2019,171873.75999999998
36227,2019,64785.79
36228,2019,709209.47
36229,2019,326843.72000000003
36230,2019,1325920.34
36231,2019,614643.58
36232,2019,463601.45
36233,2019,1972.0
36234,2019,86472.62000000001
36235,2019,263221.41
36236,2019,197889.65
36237,2019,54395.68
36238,2019,130988.20000000001
36239,2019,372745.62
36240,2019,1421.69
36241,2019,1680039.92
36242,2019,8233.38
36243,2019,52369.82
36244,2019,161610.48
36246,2019,59389.16
36247,2019,10402.91
36248,2019,82539.79
37001,2019,597097.74
37002,2019,1086252.56
37003,2019,8995614.459999999
37004,2019,231150.61000000002
37005,2019,315641.33
37006,2019,1001360.1699999999
37007,2019,3410.01
37008,2019,2252002.21
37009,2019,22765.0
37010,2019,576826.0599999999
37011,2019,1282805.69
37012,2019,2533.07
37013,2019,10355.09
37014,2019,3240644.47
37015,2019,3189970.7199999997
37016,2019,154641.94
37018,2019,9822122.95
37019,2019,191116.2
37020,2019,1495145.49
37021,2019,592936.82
37022,2019,1995508.82
37023,2019,138341.85
37024,2019,515987.11
37025,2019,292587.41
37026,2019,272928.47
37027,2019,2250563.37
37028,2019,181565.86
37029,2019,168857.21
37030,2019,593339.32
37031,2019,2520623.4399999995
37032,2019,205492.63
37033,2019,279868.13
37034,2019,351028.83
37035,2019,182603.59
37036,2019,109340.77
37037,2019,137674.74
37038,2019,695898.81
37039,2019,142949.44
37040,2019,114012.54
37041,2019,565197.4700000001
37042,2019,256378.93
37043,2019,135842.66999999998
37044,2019,37060.07
37045,2019,762380.9500000001
37046,2019,1392434.0799999998
37047,2019,224801.18
37048,2019,273088.79
37049,2019,438029.51999999996
37050,2019,7388694.18
37051,2019,499540.92
37052,2019,248031.49
37054,2019,913090.8300000001
37055,2019,29784.09
37056,2019,171742.47
37057,2019,549117.54
37058,2019,258784.46
37059,2019,794594.85
37060,2019,1130505.64
37061,2019,435472.87
37062,2019,1776735.2
37063,2019,5151476.690000001
37064,2019,212892.5
37065,2019,293477.01
37066,2019,357542.71
37067,2019,1365398.87
37068,2019,441035.93
37069,2019,1561.22
37070,2019,137515.53
37071,2019,10302.53
37072,2019,14636369.899999999
37073,2019,258888.26
37074,2019,1117183.14
37075,2019,116674.95
37076,2019,80466.14
37077,2019,3528563.54
37078,2019,193627.5
37079,2019,763741.1399999999
37080,2019,25113.37
37081,2019,342886.19
37082,2019,171758.18
37083,2019,304231.2
37084,2019,94714.86
37085,2019,454072.57
37086,2019,54229.85
37087,2019,212758.14
37088,2019,39307.86
37089,2019,869514.18
37090,2019,410.0
37091,2019,623675.84
37092,2019,269954.06
37093,2019,19633.38
37094,2019,339133.0
37095,2019,20380.55
37096,2019,438957.31
37097,2019,257899.44
37098,2019,456666.36
37099,2019,477853.83
37100,2019,308926.66
37101,2019,146576.98
37103,2019,348862.48
37104,2019,2882080.2800000003
37105,2019,273899.04
37106,2019,95922.11
37107,2019,0.0
37108,2019,204846.97999999998
37109,2019,12312246.34
37110,2019,770868.16
37111,2019,924326.45
37112,2019,178694.02000000002
37113,2019,376589.06
37114,2019,35505.01
37115,2019,3758730.2900000005
37116,2019,483637.99
37117,2019,575392.68
37118,2019,484283.97
37119,2019,841181.72
37121,2019,207789.52
37122,2019,31152582.88
37123,2019,6258465.05
37124,2019,1166327.62
37125,2019,404362.04
37126,2019,142293.14
37127,2019,416029.68
37128,2019,533092.5800000001
37129,2019,571777.4099999999
37130,2019,1603734.1500000001
37131,2019,790402.66
37132,2019,15921913.450000001
37133,2019,238895.87
37134,2019,115920.08
37136,2019,315573.8
37137,2019,37228.43
37138,2019,339527.17
37139,2019,4653237.11
37140,2019,221130.48
37141,2019,145144.41999999998
37142,2019,493406.65
37143,2019,1445552.45
37144,2019,345990.34
37145,2019,122978.11
37146,2019,409848.43
37147,2019,225664.29
37148,2019,153835.02000000002
37149,2019,157568.51
37150,2019,1100427.97
37151,2019,2008090.12
37152,2019,859450.38
37153,2019,2769582.99
37154,2019,4111244.59
37155,2019,272242.86
37156,2019,9109026.25
37157,2019,34063.42
37158,2019,197044.81
37159,2019,3911112.77
37160,2019,111912.95
37161,2019,247386.85
37162,2019,232989.05
37163,2019,2356016.1599999997
37165,2019,155660.53
37166,2019,515977.96
37167,2019,1231685.23
37168,2019,58527.840000000004
37169,2019,232169.04
37170,2019,1026452.34
37171,2019,947974.8600000001
37172,2019,2410955.38
37173,2019,79480.62
37174,2019,673864.17
37175,2019,441771.95999999996
37176,2019,715004.63
37177,2019,267336.25
37178,2019,185831.74
37179,2019,1421784.23
37180,2019,718722.3200000001
37181,2019,68002.81
37182,2019,1158767.83
37183,2019,541751.03
37184,2019,244180.3
37185,2019,997202.66
37186,2019,478876.26999999996
37187,2019,1064702.91
37188,2019,650793.15
37189,2019,271647.16
37190,2019,27590.4
37191,2019,245961.65
37192,2019,795001.03
37193,2019,540588.62
37194,2019,506069.48
37195,2019,6419354.79
37196,2019,1950180.24
37197,2019,422618.0
37198,2019,160566.33
37199,2019,282640.19
37200,2019,517311.69
37201,2019,238706.23
