code_insee,annee,type_scrutin,n_unites,mono_liste,closeness,method
01158,2020,liste,1,1,,list_margin
01159,2014,liste,3,0,26.1585,list_margin
01159,2020,liste,2,0,28.8732,list_margin
01160,2008,liste,4,0,9.8877,list_margin
01160,2014,liste,2,0,0.8916,list_margin
01160,2020,liste,3,0,25.5061,list_margin
01163,2014,liste,1,1,,list_margin
01163,2020,liste,2,0,12.5926,list_margin
01165,2014,liste,1,1,,list_margin
01165,2020,liste,1,1,,list_margin
01166,2014,liste,1,1,,list_margin
01166,2020,liste,1,1,,list_margin
01170,2020,liste,1,1,,list_margin
01173,2008,liste,3,0,32.8068,list_margin
01173,2014,liste,3,0,26.3612,list_margin
01173,2020,liste,2,0,42.7016,list_margin
01179,2014,liste,1,1,,list_margin
01179,2020,liste,1,1,,list_margin
01181,2014,liste,1,1,,list_margin
01181,2020,liste,2,0,85.9091,list_margin
01183,2014,liste,1,1,,list_margin
01183,2020,liste,1,1,,list_margin
01185,2008,liste,2,0,7.5103,list_margin
01185,2014,liste,2,0,22.5564,list_margin
01185,2020,liste,2,0,7.8624,list_margin
01189,2014,liste,1,1,,list_margin
01189,2020,liste,1,1,,list_margin
01192,2014,liste,1,1,,list_margin
01192,2020,liste,1,1,,list_margin
01194,2008,liste,2,0,9.3285,list_margin
01194,2014,liste,2,0,13.5474,list_margin
01194,2020,liste,4,0,26.8739,list_margin
01195,2014,liste,1,1,,list_margin
01195,2020,liste,2,0,7.932,list_margin
01196,2014,liste,2,0,42.3853,list_margin
01196,2020,liste,1,1,,list_margin
01199,2014,liste,2,0,30.1486,list_margin
01199,2020,liste,1,1,,list_margin
01202,2008,liste,1,1,,list_margin
01202,2014,liste,2,0,44.9329,list_margin
01202,2020,liste,2,0,34.5469,list_margin
01203,2014,liste,1,1,,list_margin
01203,2020,liste,1,1,,list_margin
01211,2014,liste,1,1,,list_margin
01211,2020,liste,1,1,,list_margin
01213,2014,liste,2,0,14.6341,list_margin
01213,2020,liste,1,1,,list_margin
01224,2014,liste,2,0,52.9617,list_margin
01224,2020,liste,2,0,52.5982,list_margin
01229,2014,liste,1,1,,list_margin
01229,2020,liste,1,1,,list_margin
01231,2014,liste,1,1,,list_margin
01231,2020,liste,1,1,,list_margin
01232,2014,liste,2,0,28.084,list_margin
01232,2020,liste,1,1,,list_margin
01235,2020,liste,2,0,25.072,list_margin
01236,2014,liste,1,1,,list_margin
01237,2014,liste,1,1,,list_margin
01237,2020,liste,1,1,,list_margin
01238,2014,liste,1,1,,list_margin
01238,2020,liste,2,0,6.3679,list_margin
01241,2014,liste,1,1,,list_margin
01241,2020,liste,2,0,28.3478,list_margin
01243,2014,liste,2,0,34.1216,list_margin
01243,2020,liste,1,1,,list_margin
01244,2008,liste,2,0,23.7486,list_margin
01244,2014,liste,2,0,34.2425,list_margin
01244,2020,liste,2,0,32.98,list_margin
01246,2014,liste,2,0,13.4293,list_margin
01246,2020,liste,2,0,0.6006,list_margin
01248,2014,liste,1,1,,list_margin
01248,2020,liste,1,1,,list_margin
01249,2008,liste,1,1,,list_margin
01249,2014,liste,3,0,2.4993,list_margin
01249,2020,liste,3,0,12.8738,list_margin
01250,2014,liste,2,0,46.7911,list_margin
01250,2020,liste,1,1,,list_margin
01254,2014,liste,1,1,,list_margin
01254,2020,liste,1,1,,list_margin
01258,2014,liste,1,1,,list_margin
01258,2020,liste,1,1,,list_margin
01262,2014,liste,2,0,13.1683,list_margin
01262,2020,liste,2,0,50.337,list_margin
01263,2008,liste,2,0,1.4622,list_margin
01263,2014,liste,2,0,0.5205,list_margin
01263,2020,liste,2,0,24.2424,list_margin
01264,2020,liste,2,0,31.4433,list_margin
01265,2008,liste,1,1,,list_margin
01265,2014,liste,1,1,,list_margin
01265,2020,liste,1,1,,list_margin
01266,2014,liste,2,0,35.5253,list_margin
01266,2020,liste,2,0,8.3885,list_margin
01267,2014,liste,2,0,14.2857,list_margin
01267,2020,liste,2,0,54.1401,list_margin
01269,2008,liste,2,0,18.6498,list_margin
01269,2014,liste,2,0,53.8606,list_margin
01269,2020,liste,2,0,49.7436,list_margin
01272,2014,liste,2,0,2.1277,list_margin
01272,2020,liste,2,0,5.4653,list_margin
01273,2014,liste,2,0,26.4126,list_margin
01273,2020,liste,1,1,,list_margin
01275,2014,liste,2,0,15.0828,list_margin
01275,2020,liste,1,1,,list_margin
01276,2014,liste,2,0,17.2932,list_margin
01276,2020,liste,2,0,7.9944,list_margin
01281,2014,liste,2,0,3.6446,list_margin
01281,2020,liste,2,0,8.5859,list_margin
01283,2020,liste,3,0,14.8108,list_margin
01285,2014,liste,2,0,0.9452,list_margin
01285,2020,liste,1,1,,list_margin
01288,2014,liste,2,0,32.7103,list_margin
01289,2008,liste,1,1,,list_margin
01289,2014,liste,2,0,29.2106,list_margin
01289,2020,liste,2,0,35.7889,list_margin
01290,2014,liste,3,0,10.4412,list_margin
01290,2020,liste,2,0,21.1268,list_margin
01301,2014,liste,2,0,11.6705,list_margin
01301,2020,liste,1,1,,list_margin
01303,2014,liste,3,0,15.3285,list_margin
01303,2020,liste,2,0,13.9168,list_margin
01304,2014,liste,2,0,30.9717,list_margin
01305,2014,liste,2,0,2.8708,list_margin
01305,2020,liste,2,0,2.5797,list_margin
01306,2014,liste,1,1,,list_margin
01306,2020,liste,1,1,,list_margin
01313,2008,liste,2,0,20.0858,list_margin
01313,2014,liste,2,0,8.744,list_margin
01313,2020,liste,2,0,14.6982,list_margin
01314,2014,liste,2,0,4.1237,list_margin
01314,2020,liste,2,0,37.558,list_margin
01320,2014,liste,2,0,26.1304,list_margin
01320,2020,liste,1,1,,list_margin
01322,2008,liste,2,0,20.089,list_margin
01322,2014,liste,2,0,9.3251,list_margin
01322,2020,liste,3,0,23.554,list_margin
01333,2014,liste,2,0,23.5644,list_margin
01333,2020,liste,2,0,12.9145,list_margin
01336,2014,liste,1,1,,list_margin
01336,2020,liste,1,1,,list_margin
01337,2014,liste,1,1,,list_margin
01337,2020,liste,1,1,,list_margin
01338,2020,liste,1,1,,list_margin
01339,2014,liste,2,0,24.1117,list_margin
01339,2020,liste,2,0,26.8551,list_margin
01343,2014,liste,1,1,,list_margin
01343,2020,liste,1,1,,list_margin
01344,2008,liste,2,0,50.4444,list_margin
01344,2014,liste,2,0,32.2619,list_margin
01344,2020,liste,1,1,,list_margin
01345,2014,liste,2,0,35.1991,list_margin
01345,2020,liste,2,0,20.8976,list_margin
01347,2014,liste,2,0,1.4024,list_margin
01347,2020,liste,3,0,55.1648,list_margin
01348,2014,liste,1,1,,list_margin
01348,2020,liste,1,1,,list_margin
01350,2014,liste,2,0,29.0739,list_margin
01350,2020,liste,2,0,39.254,list_margin
01351,2014,liste,1,1,,list_margin
01351,2020,liste,2,0,20.0692,list_margin
01353,2014,liste,2,0,35.7664,list_margin
01353,2020,liste,2,0,35.6618,list_margin
01354,2008,liste,2,0,9.5142,list_margin
01354,2014,liste,2,0,3.0009,list_margin
01354,2020,liste,3,0,7.0745,list_margin
01360,2014,liste,2,0,44.426,list_margin
01360,2020,liste,2,0,48.4733,list_margin
01361,2014,liste,2,0,13.7976,list_margin
01361,2020,liste,2,0,30.7578,list_margin
01363,2014,liste,2,0,9.2997,list_margin
01363,2020,liste,2,0,13.4146,list_margin
01365,2014,liste,1,1,,list_margin
01365,2020,liste,1,1,,list_margin
01366,2020,liste,2,0,26.3658,list_margin
01370,2014,liste,1,1,,list_margin
01370,2020,liste,2,0,12.9512,list_margin
01371,2014,liste,3,0,19.0556,list_margin
01371,2020,liste,2,0,17.4349,list_margin
01373,2014,liste,1,1,,list_margin
01373,2020,liste,2,0,46.6667,list_margin
01374,2014,liste,1,1,,list_margin
01374,2020,liste,2,0,43.338,list_margin
01376,2008,liste,2,0,55.6213,list_margin
01376,2014,liste,2,0,31.6896,list_margin
01376,2020,liste,1,1,,list_margin
01378,2014,liste,2,0,17.8227,list_margin
01378,2020,liste,3,0,1.5654,list_margin
01383,2014,liste,2,0,5.2308,list_margin
01383,2020,liste,2,0,11.4173,list_margin
01384,2014,liste,2,0,35.5072,list_margin
01384,2020,liste,2,0,56.8254,list_margin
01386,2014,liste,1,1,,list_margin
01386,2020,liste,2,0,31.8681,list_margin
01388,2014,liste,2,0,34.9794,list_margin
01388,2020,liste,2,0,49.3827,list_margin
01389,2014,liste,3,0,16.7513,list_margin
01389,2020,liste,2,0,10.2236,list_margin
01390,2020,liste,1,1,,list_margin
01396,2014,liste,1,1,,list_margin
01397,2014,liste,2,0,7.9452,list_margin
01397,2020,liste,1,1,,list_margin
01398,2014,liste,1,1,,list_margin
01398,2020,liste,1,1,,list_margin
01399,2014,liste,2,0,23.9092,list_margin
01399,2020,liste,2,0,18.8161,list_margin
01401,2014,liste,2,0,18.138,list_margin
01401,2020,liste,2,0,4.5455,list_margin
01403,2014,liste,1,1,,list_margin
01403,2020,liste,1,1,,list_margin
01405,2014,liste,1,1,,list_margin
01405,2020,liste,1,1,,list_margin
01416,2014,liste,2,0,8.8106,list_margin
01416,2020,liste,1,1,,list_margin
01418,2014,liste,2,0,9.6296,list_margin
01418,2020,liste,2,0,51.9192,list_margin
01419,2008,liste,2,0,8.3234,list_margin
01419,2014,liste,2,0,5.1534,list_margin
01419,2020,liste,2,0,44.337,list_margin
01420,2014,liste,1,1,,list_margin
01420,2020,liste,2,0,2.3904,list_margin
01422,2014,liste,2,0,22.5997,list_margin
01422,2020,liste,2,0,20.8539,list_margin
01423,2020,liste,1,1,,list_margin
01424,2014,liste,1,1,,list_margin
01424,2020,liste,1,1,,list_margin
01426,2014,liste,2,0,11.6194,list_margin
01426,2020,liste,1,1,,list_margin
01427,2008,liste,2,0,19.314,list_margin
01427,2014,liste,2,0,11.6111,list_margin
01427,2020,liste,2,0,6.5028,list_margin
01431,2014,liste,2,0,71.6194,list_margin
01431,2020,liste,2,0,20.0765,list_margin
01435,2014,liste,2,0,5.4313,list_margin
01435,2020,liste,1,1,,list_margin
01443,2008,liste,2,0,6.1637,list_margin
01443,2014,liste,2,0,18.5562,list_margin
01443,2020,liste,2,0,33.9739,list_margin
01444,2014,liste,1,1,,list_margin
01444,2020,liste,2,0,12.8889,list_margin
01446,2014,liste,2,0,1.8018,list_margin
01446,2020,liste,1,1,,list_margin
01447,2014,liste,1,1,,list_margin
01447,2020,liste,1,1,,list_margin
01450,2014,liste,1,1,,list_margin
01450,2020,liste,1,1,,list_margin
01451,2008,liste,2,0,37.8082,list_margin
01451,2014,liste,2,0,51.144,list_margin
01451,2020,liste,1,1,,list_margin
01452,2014,liste,1,1,,list_margin
01452,2020,liste,2,0,25.6997,list_margin
01454,2020,liste,1,1,,list_margin
01457,2014,liste,1,1,,list_margin
01457,2020,liste,2,0,54.0154,list_margin
02003,2020,liste,3,0,12.6706,list_margin
02011,2014,liste,2,0,4.6957,list_margin
02011,2020,liste,2,0,20.1717,list_margin
02018,2014,liste,2,0,11.2051,list_margin
02018,2020,liste,2,0,36.3351,list_margin
02028,2014,liste,2,0,37.0597,list_margin
02028,2020,liste,1,1,,list_margin
02037,2014,liste,2,0,5.5263,list_margin
02037,2020,liste,2,0,16.263,list_margin
02057,2014,liste,2,0,4.0698,list_margin
02057,2020,liste,2,0,35.4943,list_margin
02059,2014,liste,2,0,27.3229,list_margin
02059,2020,liste,1,1,,list_margin
02064,2008,liste,1,1,,list_margin
02064,2014,liste,3,0,40.5193,list_margin
02064,2020,liste,1,1,,list_margin
02085,2020,liste,1,1,,list_margin
02086,2014,liste,2,0,6.2044,list_margin
02086,2020,liste,2,0,13.9241,list_margin
02089,2014,liste,1,1,,list_margin
02089,2020,liste,1,1,,list_margin
02093,2014,liste,1,1,,list_margin
02093,2020,liste,1,1,,list_margin
02095,2008,liste,3,0,4.6237,list_margin
02095,2014,liste,3,0,42.0952,list_margin
02095,2020,liste,1,1,,list_margin
02103,2014,liste,1,1,,list_margin
02103,2020,liste,2,0,62.0094,list_margin
02110,2014,liste,3,0,37.4749,list_margin
02110,2020,liste,1,1,,list_margin
02114,2014,liste,1,1,,list_margin
02114,2020,liste,1,1,,list_margin
02128,2014,liste,1,1,,list_margin
02128,2020,liste,1,1,,list_margin
02131,2014,liste,1,1,,list_margin
02131,2020,liste,1,1,,list_margin
02135,2014,liste,2,0,13.7931,list_margin
02135,2020,liste,2,0,13.5135,list_margin
02141,2014,liste,2,0,4.0179,list_margin
02141,2020,liste,2,0,19.8263,list_margin
02163,2014,liste,2,0,1.4138,list_margin
02163,2020,liste,2,0,5.2486,list_margin
02165,2014,liste,1,1,,list_margin
02165,2020,liste,1,1,,list_margin
02168,2008,liste,3,0,15.8837,list_margin
02168,2014,liste,4,0,46.4005,list_margin
02168,2020,liste,5,0,56.4051,list_margin
02173,2008,liste,1,1,,list_margin
02173,2014,liste,3,0,32.9438,list_margin
02173,2020,liste,3,0,29.2701,list_margin
02186,2014,liste,2,0,28.9833,list_margin
02186,2020,liste,2,0,43.5449,list_margin
02187,2014,liste,1,1,,list_margin
02187,2020,liste,2,0,23.7624,list_margin
02203,2014,liste,3,0,76.0563,list_margin
02203,2020,liste,2,0,61.1538,list_margin
02217,2014,liste,2,0,19.3858,list_margin
02217,2020,liste,1,1,,list_margin
02226,2014,liste,2,0,22.5941,list_margin
02226,2020,liste,3,0,11.0969,list_margin
02231,2014,liste,2,0,17.0163,list_margin
02237,2014,liste,2,0,18.8406,list_margin
02237,2020,liste,1,1,,list_margin
02238,2014,liste,2,0,25.7282,list_margin
02238,2020,liste,1,1,,list_margin
02239,2014,liste,1,1,,list_margin
02239,2020,liste,1,1,,list_margin
02243,2014,liste,3,0,16.335,list_margin
02243,2020,liste,2,0,33.515,list_margin
02245,2014,liste,2,0,2.1767,list_margin
02245,2020,liste,2,0,10.0,list_margin
02287,2014,liste,2,0,39.9142,list_margin
02287,2020,liste,2,0,53.4247,list_margin
02290,2014,liste,1,1,,list_margin
02290,2020,liste,2,0,14.3546,list_margin
02292,2014,liste,1,1,,list_margin
02292,2020,liste,1,1,,list_margin
02296,2014,liste,1,1,,list_margin
02296,2020,liste,1,1,,list_margin
02298,2014,liste,1,1,,list_margin
02298,2020,liste,1,1,,list_margin
02304,2014,liste,2,0,2.571,list_margin
02304,2020,liste,3,0,12.6,list_margin
02305,2014,liste,2,0,31.4141,list_margin
02305,2020,liste,2,0,15.0421,list_margin
02307,2014,liste,2,0,3.6525,list_margin
02307,2020,liste,2,0,32.3529,list_margin
02312,2014,liste,1,1,,list_margin
02312,2020,liste,2,0,5.1282,list_margin
02315,2014,liste,2,0,5.3165,list_margin
02315,2020,liste,2,0,5.0157,list_margin
02318,2014,liste,2,0,13.4978,list_margin
02318,2020,liste,2,0,31.3131,list_margin
02334,2014,liste,2,0,24.8227,list_margin
02334,2020,liste,2,0,20.3653,list_margin
02340,2008,liste,3,0,59.7683,list_margin
02340,2014,liste,3,0,8.5999,list_margin
02340,2020,liste,4,0,34.1676,list_margin
02359,2014,liste,1,1,,list_margin
02359,2020,liste,2,0,1.0482,list_margin
02360,2014,liste,1,1,,list_margin
02360,2020,liste,2,0,31.1758,list_margin
02361,2008,liste,1,1,,list_margin
02361,2014,liste,1,1,,list_margin
02361,2020,liste,2,0,58.2994,list_margin
02371,2014,liste,1,1,,list_margin
02371,2020,liste,1,1,,list_margin
02381,2008,liste,2,0,22.9808,list_margin
02381,2014,liste,2,0,14.7821,list_margin
02381,2020,liste,2,0,13.8569,list_margin
02382,2014,liste,1,1,,list_margin
02382,2020,liste,2,0,9.7002,list_margin
02383,2014,liste,1,1,,list_margin
02383,2020,liste,2,0,25.9494,list_margin
02387,2014,liste,2,0,16.8937,list_margin
02387,2020,liste,1,1,,list_margin
02397,2014,liste,2,0,12.3077,list_margin
02397,2020,liste,2,0,9.3458,list_margin
02408,2008,liste,5,0,21.3028,list_margin
02408,2014,liste,5,0,33.051,list_margin
02408,2020,liste,5,0,36.473,list_margin
02430,2014,liste,2,0,1.1686,list_margin
02430,2020,liste,2,0,0.6536,list_margin
02439,2020,liste,1,1,,list_margin
02468,2014,liste,1,1,,list_margin
02468,2020,liste,2,0,13.9896,list_margin
02495,2014,liste,1,1,,list_margin
02495,2020,liste,2,0,28.401,list_margin
02497,2014,liste,1,1,,list_margin
02497,2020,liste,1,1,,list_margin
02502,2014,liste,1,1,,list_margin
02502,2020,liste,1,1,,list_margin
02504,2014,liste,1,1,,list_margin
02504,2020,liste,2,0,29.7468,list_margin
02521,2014,liste,1,1,,list_margin
02521,2020,liste,2,0,16.5992,list_margin
02540,2014,liste,1,1,,list_margin
02540,2020,liste,1,1,,list_margin
02543,2014,liste,2,0,20.6174,list_margin
02543,2020,liste,2,0,2.2222,list_margin
02554,2014,liste,1,1,,list_margin
02554,2020,liste,1,1,,list_margin
02555,2014,liste,2,0,2.25,list_margin
02555,2020,liste,2,0,45.8781,list_margin
02558,2014,liste,1,1,,list_margin
02558,2020,liste,2,0,12.0167,list_margin
02566,2014,liste,1,1,,list_margin
02566,2020,liste,1,1,,list_margin
02574,2014,liste,2,0,19.3948,list_margin
02574,2020,liste,1,1,,list_margin
02575,2014,liste,2,0,27.0233,list_margin
02575,2020,liste,2,0,14.0549,list_margin
02593,2014,liste,1,1,,list_margin
02593,2020,liste,2,0,45.0,list_margin
02602,2014,liste,2,0,13.6095,list_margin
02602,2020,liste,1,1,,list_margin
02648,2014,liste,1,1,,list_margin
02648,2020,liste,1,1,,list_margin
02666,2014,liste,1,1,,list_margin
02666,2020,liste,1,1,,list_margin
02668,2014,liste,2,0,5.9829,list_margin
02668,2020,liste,1,1,,list_margin
02676,2014,liste,2,0,2.27,list_margin
02676,2020,liste,2,0,18.9916,list_margin
02680,2014,liste,2,0,19.3359,list_margin
02680,2020,liste,2,0,67.9688,list_margin
02684,2008,liste,3,0,27.7647,list_margin
02684,2014,liste,2,0,16.1754,list_margin
02684,2020,liste,2,0,36.1668,list_margin
02691,2008,liste,2,0,21.6007,list_margin
02691,2014,liste,5,0,32.4984,list_margin
02691,2020,liste,5,0,50.6102,list_margin
02703,2014,liste,1,1,,list_margin
02703,2020,liste,1,1,,list_margin
02719,2014,liste,3,0,19.8276,list_margin
02719,2020,liste,2,0,7.6155,list_margin
02720,2014,liste,2,0,6.4516,list_margin
02720,2020,liste,1,1,,list_margin
02722,2008,liste,2,0,13.6947,list_margin
02722,2014,liste,3,0,5.2121,list_margin
02722,2020,liste,5,0,44.0375,list_margin
02738,2014,liste,1,1,,list_margin
02738,2020,liste,3,0,23.8138,list_margin
02758,2014,liste,2,0,42.2998,list_margin
02758,2020,liste,1,1,,list_margin
02780,2014,liste,2,0,34.471,list_margin
02780,2020,liste,2,0,39.0519,list_margin
02785,2014,liste,1,1,,list_margin
02785,2020,liste,1,1,,list_margin
02789,2014,liste,1,1,,list_margin
02789,2020,liste,1,1,,list_margin
02795,2014,liste,1,1,,list_margin
02795,2020,liste,1,1,,list_margin
02798,2014,liste,2,0,5.8824,list_margin
02798,2020,liste,3,0,6.4593,list_margin
02805,2014,liste,1,1,,list_margin
02805,2020,liste,1,1,,list_margin
02810,2008,liste,4,0,2.0104,list_margin
02810,2014,liste,3,0,6.8704,list_margin
02810,2020,liste,3,0,24.9351,list_margin
02818,2014,liste,1,1,,list_margin
02818,2020,liste,1,1,,list_margin
02820,2014,liste,2,0,20.197,list_margin
02820,2020,liste,1,1,,list_margin
03001,2014,liste,3,0,5.252,list_margin
03001,2020,liste,2,0,14.4684,list_margin
03003,2014,liste,1,1,,list_margin
03013,2008,liste,2,0,54.4148,list_margin
03013,2014,liste,2,0,35.6984,list_margin
03013,2020,liste,2,0,51.6309,list_margin
03019,2014,liste,2,0,60.6765,list_margin
03019,2020,liste,1,1,,list_margin
03022,2014,liste,2,0,20.0,list_margin
03022,2020,liste,2,0,9.9029,list_margin
03023,2008,liste,3,0,9.0663,list_margin
03023,2014,liste,2,0,24.2709,list_margin
03023,2020,liste,4,0,37.9641,list_margin
03025,2014,liste,3,0,27.8215,list_margin
03025,2020,liste,1,1,,list_margin
03036,2014,liste,2,0,3.9823,list_margin
03036,2020,liste,2,0,36.9353,list_margin
03040,2014,liste,1,1,,list_margin
03040,2020,liste,3,0,0.8559,list_margin
03043,2014,liste,2,0,25.1156,list_margin
03043,2020,liste,2,0,25.4973,list_margin
03044,2014,liste,1,1,,list_margin
03044,2020,liste,3,0,22.7061,list_margin
03046,2014,liste,2,0,31.4917,list_margin
03046,2020,liste,3,0,3.2313,list_margin
03048,2014,liste,2,0,10.9987,list_margin
03048,2020,liste,2,0,1.9048,list_margin
03052,2014,liste,2,0,1.9608,list_margin
03052,2020,liste,1,1,,list_margin
03053,2014,liste,2,0,59.9349,list_margin
03053,2020,liste,1,1,,list_margin
03055,2020,liste,1,1,,list_margin
03082,2008,liste,3,0,30.0391,list_margin
03082,2014,liste,2,0,16.2382,list_margin
03082,2020,liste,2,0,3.5468,list_margin
03084,2014,liste,2,0,19.0236,list_margin
03084,2020,liste,2,0,25.2847,list_margin
03093,2014,liste,2,0,2.2375,list_margin
03093,2020,liste,2,0,26.2136,list_margin
03094,2014,liste,2,0,30.0425,list_margin
03094,2020,liste,2,0,2.4557,list_margin
03095,2008,liste,3,0,13.3918,list_margin
03095,2014,liste,4,0,17.0053,list_margin
03095,2020,liste,3,0,54.2158,list_margin
03098,2008,liste,2,0,24.8583,list_margin
03098,2014,liste,3,0,24.9158,list_margin
03098,2020,liste,2,0,55.4974,list_margin
03100,2014,liste,1,1,,list_margin
03100,2020,liste,1,1,,list_margin
03101,2008,liste,2,0,50.022,list_margin
03101,2014,liste,3,0,42.9917,list_margin
03101,2020,liste,3,0,35.2318,list_margin
03102,2014,liste,2,0,40.3735,list_margin
03102,2020,liste,2,0,42.2096,list_margin
03103,2014,liste,3,0,13.8508,list_margin
03103,2020,liste,2,0,21.7565,list_margin
03104,2014,liste,1,1,,list_margin
03104,2020,liste,1,1,,list_margin
03106,2014,liste,1,1,,list_margin
03106,2020,liste,1,1,,list_margin
03107,2014,liste,2,0,3.7936,list_margin
03107,2020,liste,2,0,39.6364,list_margin
03111,2014,liste,1,1,,list_margin
03111,2020,liste,1,1,,list_margin
03118,2008,liste,2,0,26.9303,list_margin
03118,2014,liste,2,0,19.7289,list_margin
03118,2020,liste,3,0,19.8432,list_margin
03126,2014,liste,2,0,14.9912,list_margin
03126,2020,liste,2,0,6.5693,list_margin
03128,2014,liste,3,0,24.944,list_margin
03128,2020,liste,2,0,15.8095,list_margin
03138,2014,liste,1,1,,list_margin
03138,2020,liste,1,1,,list_margin
03140,2014,liste,1,1,,list_margin
03140,2020,liste,1,1,,list_margin
03155,2014,liste,2,0,3.6382,list_margin
03155,2020,liste,3,0,29.5894,list_margin
03156,2014,liste,2,0,25.977,list_margin
03156,2020,liste,1,1,,list_margin
03165,2014,liste,2,0,22.6704,list_margin
03165,2020,liste,2,0,34.2756,list_margin
03173,2014,liste,2,0,36.1393,list_margin
03173,2020,liste,1,1,,list_margin
03185,2008,liste,5,0,26.2459,list_margin
03185,2014,liste,5,0,33.6597,list_margin
03185,2020,liste,4,0,3.3543,list_margin
03186,2014,liste,1,1,,list_margin
03186,2020,liste,2,0,14.1414,list_margin
03190,2008,liste,3,0,1.6555,list_margin
03190,2014,liste,3,0,31.9643,list_margin
03190,2020,liste,3,0,17.3205,list_margin
03195,2014,liste,3,0,25.6006,list_margin
03195,2020,liste,3,0,21.9149,list_margin
03197,2014,liste,2,0,34.6939,list_margin
03197,2020,liste,2,0,54.858,list_margin
03200,2014,liste,1,1,,list_margin
03200,2020,liste,2,0,8.427,list_margin
03211,2014,liste,1,1,,list_margin
03211,2020,liste,1,1,,list_margin
03212,2014,liste,2,0,5.6511,list_margin
03212,2020,liste,1,1,,list_margin
03235,2014,liste,1,1,,list_margin
03236,2008,liste,2,0,8.9827,list_margin
03236,2014,liste,2,0,43.486,list_margin
03236,2020,liste,2,0,29.7854,list_margin
03247,2014,liste,2,0,30.2752,list_margin
03247,2020,liste,1,1,,list_margin
03254,2008,liste,2,0,21.319,list_margin
03254,2014,liste,2,0,39.5369,list_margin
03254,2020,liste,3,0,9.4574,list_margin
03258,2014,liste,3,0,24.9201,list_margin
03258,2020,liste,2,0,53.6508,list_margin
03262,2014,liste,3,0,58.2382,list_margin
03262,2020,liste,1,1,,list_margin
03264,2014,liste,2,0,6.0723,list_margin
03264,2020,liste,2,0,35.5422,list_margin
03275,2014,liste,3,0,1.7195,list_margin
03275,2020,liste,2,0,17.8182,list_margin
03283,2014,liste,2,0,0.1653,list_margin
03283,2020,liste,2,0,27.2381,list_margin
03286,2014,liste,1,1,,list_margin
03286,2020,liste,1,1,,list_margin
03290,2014,liste,2,0,6.17,list_margin
03290,2020,liste,1,1,,list_margin
03297,2014,liste,2,0,7.0485,list_margin
03297,2020,liste,1,1,,list_margin
03298,2008,liste,2,0,8.6614,list_margin
03298,2014,liste,2,0,34.1077,list_margin
03298,2020,liste,1,1,,list_margin
03301,2014,liste,2,0,5.298,list_margin
03301,2020,liste,3,0,38.21,list_margin
03304,2014,liste,2,0,8.3404,list_margin
03304,2020,liste,1,1,,list_margin
03306,2014,liste,2,0,11.5163,list_margin
03306,2020,liste,2,0,58.2129,list_margin
03310,2008,liste,2,0,2.4478,list_margin
03310,2014,liste,4,0,37.5589,list_margin
03310,2020,liste,3,0,57.7407,list_margin
03314,2014,liste,1,1,,list_margin
03314,2020,liste,3,0,35.6452,list_margin
03315,2014,liste,2,0,32.7536,list_margin
03315,2020,liste,3,0,19.6568,list_margin
03316,2014,liste,1,1,,list_margin
03316,2020,liste,1,1,,list_margin
03321,2008,liste,2,0,51.9033,list_margin
03321,2014,liste,3,0,11.6846,list_margin
03321,2020,liste,3,0,27.1825,list_margin
04001,2014,liste,1,1,,list_margin
04001,2020,liste,1,1,,list_margin
04008,2014,liste,2,0,3.781,list_margin
04008,2020,liste,2,0,1.4827,list_margin
04018,2014,liste,2,0,18.9189,list_margin
04019,2014,liste,2,0,18.4543,list_margin
04019,2020,liste,2,0,2.7545,list_margin
04034,2020,liste,3,0,44.8133,list_margin
04039,2014,liste,1,1,,list_margin
04039,2020,liste,2,0,33.0709,list_margin
04045,2014,liste,1,1,,list_margin
04045,2020,liste,2,0,31.7647,list_margin
04049,2008,liste,3,0,15.5755,list_margin
04049,2014,liste,2,0,40.0372,list_margin
04049,2020,liste,3,0,10.9595,list_margin
04063,2014,liste,2,0,32.5479,list_margin
04063,2020,liste,2,0,16.4134,list_margin
04070,2008,liste,3,0,39.961,list_margin
04070,2014,liste,3,0,13.5838,list_margin
04070,2020,liste,5,0,0.0574,list_margin
04079,2014,liste,1,1,,list_margin
04079,2020,liste,1,1,,list_margin
04088,2008,liste,2,0,28.9006,list_margin
04088,2014,liste,2,0,0.8227,list_margin
04088,2020,liste,2,0,6.3704,list_margin
04094,2014,liste,2,0,7.5512,list_margin
04094,2020,liste,2,0,23.217,list_margin
04096,2014,liste,3,0,7.7419,list_margin
04096,2020,liste,1,1,,list_margin
04108,2014,liste,2,0,14.0127,list_margin
04108,2020,liste,2,0,21.1796,list_margin
04110,2014,liste,2,0,38.29,list_margin
04110,2020,liste,2,0,5.6,list_margin
04111,2014,liste,1,1,,list_margin
04111,2020,liste,1,1,,list_margin
04112,2008,liste,2,0,4.767,list_margin
04112,2014,liste,4,0,31.0573,list_margin
04112,2020,liste,4,0,5.1487,list_margin
04116,2014,liste,3,0,14.3516,list_margin
04116,2020,liste,2,0,2.8609,list_margin
04123,2014,liste,1,1,,list_margin
04123,2020,liste,1,1,,list_margin
04143,2008,liste,2,0,23.8532,list_margin
04143,2014,liste,3,0,23.8399,list_margin
04143,2020,liste,3,0,27.0019,list_margin
04145,2014,liste,3,0,20.4054,list_margin
